HW Name,HW CPU, HW Mem, HW Netz, VMs, VMs CPU, VMs Mem, VMs Netz
HW 523,15,10870,420,VM 523 ,2,3236,236
HW 524,15,40034,1096,VM 524 ,3,2612,301
HW 525,18,4290,3646,VM 525 ,3,1683,485
HW 526,26,49383,2318,VM 526 ,1,2879,66
HW 527,15,10204,4193,VM 527 ,3,4712,331
HW 528,14,10321,4845,VM 528 ,4,1092,31
HW 529,35,24444,209,VM 529 ,2,327,61
HW 530,26,23874,3556,VM 530 ,4,4905,235
HW 531,3,38525,1052,VM 531 ,1,4489,492
HW 532,24,33455,2378,VM 532 ,2,3352,254
HW 533,19,34769,3308,VM 533 ,2,1154,295
HW 534,9,49090,1005,VM 534 ,1,1929,210
HW 535,3,33853,159,VM 535 ,1,2824,265
HW 536,21,12656,783,VM 536 ,4,2969,410
HW 537,2,27046,3635,VM 537 ,1,2786,144
HW 538,19,20501,4498,VM 538 ,1,2196,415
HW 539,2,33551,1229,VM 539 ,4,454,153
HW 540,30,36558,1367,VM 540 ,1,3105,230
HW 541,9,39105,1215,VM 541 ,3,897,42
HW 542,34,36408,3035,VM 542 ,2,3230,95
HW 543,35,47738,2432,VM 543 ,4,4712,10
HW 544,45,3832,537,VM 544 ,1,2287,241
HW 545,45,31600,2678,VM 545 ,2,1658,476
HW 546,31,35643,1543,VM 546 ,1,4707,421
HW 547,20,38490,924,VM 547 ,4,4467,38
HW 548,11,35894,2739,VM 548 ,4,3698,28
HW 549,5,47827,1116,VM 549 ,1,4423,65
HW 550,2,5972,1160,VM 550 ,1,4845,43
HW 551,35,39739,3048,VM 551 ,2,3555,233
HW 552,36,5256,810,VM 552 ,2,3495,219
HW 553,1,10665,3035,VM 553 ,3,1045,211
HW 554,10,6597,1027,VM 554 ,1,1982,137
HW 555,29,11016,396,VM 555 ,3,1845,286
HW 556,31,49292,140,VM 556 ,1,2856,55
HW 557,30,15045,64,VM 557 ,1,4764,153
HW 558,43,17723,2682,VM 558 ,1,4049,216
HW 559,39,31148,1283,VM 559 ,2,1003,459
HW 560,44,48627,4426,VM 560 ,1,2518,149
HW 561,25,8409,2933,VM 561 ,3,3331,491
HW 562,26,41917,4217,VM 562 ,1,1966,360
HW 563,46,5609,4773,VM 563 ,1,3664,99
HW 564,8,25962,2759,VM 564 ,4,2452,169
HW 565,2,15311,1779,VM 565 ,1,3725,459
HW 566,31,35973,357,VM 566 ,2,3685,10
HW 567,43,33591,1198,VM 567 ,1,4852,254
HW 568,45,14946,175,VM 568 ,1,3073,132
HW 569,19,5756,152,VM 569 ,2,4721,423
HW 570,2,48086,1653,VM 570 ,3,3639,19
HW 571,30,7810,4120,VM 571 ,1,3318,156
HW 572,44,9706,1617,VM 572 ,1,2932,334
HW 573,14,29933,80,VM 573 ,4,3486,282
HW 574,34,23529,927,VM 574 ,1,2737,435
HW 575,11,1790,3938,VM 576 ,1,1283,131
HW 576,34,33795,2642,VM 575 ,2,2765,10
HW 577,28,44812,2273,VM 577 ,1,3434,101
HW 578,41,22485,3034,VM 578 ,4,1741,156
HW 579,7,35723,2808,VM 579 ,2,3964,324
HW 580,8,12706,3929,VM 580 ,1,2194,342
HW 581,11,40522,4012,VM 581 ,4,2702,474
HW 582,20,16455,4938,VM 582 ,3,961,190
HW 583,41,3081,4182,VM 585 ,3,828,249
HW 584,41,46622,986,VM 583 ,3,3269,147
HW 585,16,36601,2398,VM 584 ,2,4941,437
HW 586,32,44478,1934,VM 586 ,4,1569,124
HW 587,20,35897,3230,VM 587 ,1,1198,373
HW 588,35,9845,106,VM 588 ,3,3421,461
HW 589,35,10045,2537,VM 589 ,1,543,369
HW 590,16,17567,2729,VM 590 ,1,3634,137
HW 591,25,37082,1452,VM 591 ,2,1521,315
HW 592,28,219,1886,VM 592 ,1,100,255
HW 593,1,38624,3838,VM 593 ,2,2010,189
HW 594,31,8955,863,VM 594 ,4,3015,96
HW 595,5,13256,184,VM 595 ,4,1581,82
HW 596,16,26030,4256,VM 596 ,1,2626,30
HW 597,20,44146,2901,VM 597 ,1,3323,238
HW 598,19,9242,2765,VM 598 ,4,3751,140
HW 599,19,1410,3208,VM 606 ,1,248,275
HW 600,17,49120,3113,VM 599 ,2,3556,260
HW 601,27,1268,3518,VM 611 ,1,1000,329
HW 602,16,9179,3465,VM 600 ,1,3826,204
HW 603,11,47196,3471,VM 601 ,3,3723,445
HW 604,11,1464,265,VM 613 ,4,1247,393
HW 605,26,38027,3072,VM 602 ,3,4314,109
HW 606,17,48623,4702,VM 603 ,2,3860,193
HW 607,47,11837,2905,VM 604 ,1,2936,95
HW 608,23,8122,455,VM 605 ,1,4648,423
HW 609,46,44592,82,VM 607 ,4,4009,146
HW 610,11,38255,1866,VM 608 ,1,3335,159
HW 611,41,8535,2526,VM 609 ,1,3545,463
HW 612,48,32342,1797,VM 610 ,3,2194,472
HW 613,29,26642,4837,VM 612 ,1,3863,356
HW 614,10,20818,839,VM 614 ,2,2066,60
HW 615,18,47805,2461,VM 615 ,2,3538,262
HW 616,7,8641,1943,VM 616 ,4,2780,24
HW 617,43,39509,3969,VM 617 ,4,700,490
HW 618,29,41069,3458,VM 618 ,1,1379,15
HW 619,12,4430,3139,VM 619 ,2,2367,121
HW 620,47,46923,807,VM 620 ,4,100,298
HW 621,27,18497,463,VM 621 ,2,2898,130
HW 622,14,38164,868,VM 622 ,1,4139,491
HW 623,7,6665,4806,VM 623 ,1,3428,147
HW 624,14,25119,4608,VM 624 ,1,437,83
HW 625,1,29890,2924,VM 625 ,4,100,336
HW 626,10,11030,2648,VM 626 ,1,2640,269
HW 627,24,40930,2562,VM 627 ,2,1686,377
HW 628,12,39447,406,VM 628 ,3,458,481
HW 629,45,5816,2011,VM 629 ,3,1132,353
HW 630,39,36156,1062,VM 630 ,1,2625,294
HW 631,11,12580,3445,VM 631 ,1,1111,308
HW 632,23,185,224,VM 632 ,4,117,272
HW 633,39,44609,2720,VM 633 ,1,1890,343
HW 634,40,38453,4338,VM 634 ,4,4852,289
HW 635,15,5306,588,VM 635 ,2,2613,300
HW 636,21,46843,4160,VM 636 ,3,4388,144
HW 637,40,6346,3705,VM 637 ,1,2616,210
HW 638,35,29112,308,VM 638 ,3,2959,411
HW 639,49,38446,2238,VM 639 ,3,1568,329
HW 640,16,9784,2759,VM 640 ,3,1949,296
HW 641,20,11062,4068,VM 641 ,1,2076,498
HW 642,46,29913,2180,VM 642 ,4,2743,469
HW 643,33,32811,372,VM 643 ,3,100,344
HW 644,12,15711,181,VM 644 ,4,3636,348
HW 645,8,4594,3949,VM 645 ,1,4390,211
HW 646,48,1179,1646,VM 646 ,1,542,378
HW 647,49,11769,4801,VM 647 ,1,871,289
HW 648,46,21992,1489,VM 648 ,1,3938,141
HW 649,46,44173,2969,VM 649 ,1,1981,281
HW 650,16,30409,863,VM 650 ,1,3300,310
HW 651,6,35007,4097,VM 651 ,1,1470,447
HW 652,29,19516,4577,VM 652 ,1,4246,36
HW 653,10,22733,4887,VM 653 ,1,4384,294
HW 654,1,20745,4202,VM 654 ,4,159,383
HW 655,4,37872,4238,VM 655 ,1,4313,30
HW 656,49,15714,10,VM 656 ,1,1912,186
HW 657,15,47414,3004,VM 657 ,4,621,444
HW 658,28,42681,2985,VM 658 ,4,100,233
HW 659,20,29328,4749,VM 659 ,2,4103,10
HW 660,46,48473,121,VM 660 ,2,4264,15
HW 661,2,13994,3605,VM 661 ,2,1870,18
HW 662,39,28861,1673,VM 662 ,1,1425,393
HW 663,26,36333,120,VM 663 ,1,2878,448
HW 664,10,37989,2557,VM 664 ,1,1764,208
HW 665,24,24865,4301,VM 665 ,1,1254,45
HW 666,18,502,2257,VM 666 ,4,452,158
HW 667,18,22005,1600,VM 667 ,1,4435,73
HW 668,13,7073,2212,VM 668 ,2,4275,481
HW 669,16,33777,370,VM 669 ,3,3771,55
HW 670,19,14742,4774,VM 670 ,1,3857,390
HW 671,1,49067,910,VM 671 ,2,3029,109
HW 672,39,41108,481,VM 672 ,3,4110,232
HW 673,24,15840,186,VM 673 ,3,1672,193
HW 674,26,15295,1098,VM 674 ,1,3754,189
HW 675,10,9015,3174,VM 675 ,3,3531,341
HW 676,23,16717,488,VM 676 ,2,4034,320
HW 677,41,6286,500,VM 677 ,1,4000,203
HW 678,42,3953,1285,VM 678 ,4,1380,374
HW 679,2,40931,1244,VM 679 ,2,1035,92
HW 680,1,3248,2627,VM 680 ,4,2762,269
HW 681,39,26088,3758,VM 681 ,3,3439,72
HW 682,31,27897,1869,VM 682 ,3,1170,371
HW 683,13,22201,2780,VM 683 ,2,2287,245
HW 684,5,33413,652,VM 684 ,4,4690,88
HW 685,34,16942,2767,VM 685 ,2,4243,352
HW 686,47,47344,3617,VM 686 ,1,2355,393
HW 687,36,26265,4787,VM 687 ,1,4328,124
HW 688,25,48853,58,VM 688 ,3,4650,144
HW 689,19,42110,2880,VM 689 ,1,1634,457
HW 690,10,9822,2296,VM 690 ,1,3675,106
HW 691,46,10206,2905,VM 691 ,1,2306,434
HW 692,20,3005,2383,VM 692 ,4,2371,136
HW 693,32,23354,3418,VM 693 ,2,853,379
HW 694,8,11342,31,VM 694 ,1,2433,32
HW 695,46,17263,4554,VM 695 ,2,3611,163
HW 696,31,47448,1441,VM 696 ,2,100,208
HW 697,27,27609,3345,VM 697 ,3,2878,39
HW 698,27,20844,1847,VM 698 ,1,2201,457
HW 699,41,6378,1029,VM 699 ,4,4243,151
HW 700,49,38887,398,VM 700 ,1,138,25
HW 701,16,40123,1224,VM 701 ,1,3775,134
HW 702,40,32663,1929,VM 702 ,1,3833,362
HW 703,42,2567,3924,VM 703 ,4,710,230
HW 704,39,32118,1862,VM 704 ,2,3403,390
HW 705,43,13588,1194,VM 705 ,1,698,10
HW 706,24,42242,2094,VM 706 ,3,2163,170
HW 707,33,48281,678,VM 707 ,1,1710,122
HW 708,20,19666,2017,VM 708 ,4,1569,467
HW 709,32,15249,145,VM 709 ,4,4669,277
HW 710,7,13051,855,VM 710 ,1,852,28
HW 711,39,26990,2745,VM 711 ,2,3384,409
HW 712,47,41348,4039,VM 712 ,2,708,128
HW 713,21,6135,1455,VM 713 ,1,3515,488
HW 714,8,17549,335,VM 714 ,1,220,386
HW 715,48,25978,2763,VM 715 ,1,119,184
HW 716,35,16739,814,VM 716 ,1,498,180
HW 717,38,28417,2501,VM 717 ,1,2650,345
HW 718,9,42115,126,VM 718 ,4,2686,234
HW 719,10,5766,4232,VM 719 ,2,4587,60
HW 720,34,450,2126,VM 734 ,3,100,51
HW 721,46,48404,1777,VM 720 ,2,1783,382
HW 722,12,45129,2012,VM 721 ,1,1801,492
HW 723,17,48721,3521,VM 722 ,2,2492,138
HW 724,23,24239,2201,VM 723 ,2,1050,496
HW 725,13,3936,1764,VM 724 ,1,2641,128
HW 726,5,48860,2225,VM 725 ,2,2310,73
HW 727,43,19215,4593,VM 726 ,2,888,50
HW 728,4,21268,4593,VM 727 ,1,4912,411
HW 729,11,35826,722,VM 728 ,3,621,25
HW 730,1,29429,3686,VM 729 ,3,2199,265
HW 731,47,32198,1611,VM 730 ,2,4651,339
HW 732,1,26311,3027,VM 731 ,1,4001,339
HW 733,11,43599,348,VM 732 ,1,1162,302
HW 734,41,44989,4369,VM 733 ,1,4946,104
HW 735,9,46241,3549,VM 735 ,1,3182,334
HW 736,43,11390,3883,VM 736 ,2,4382,60
HW 737,38,46068,1701,VM 737 ,1,2645,432
HW 738,39,10230,4616,VM 738 ,4,615,115
HW 739,26,20994,3181,VM 739 ,4,3641,95
HW 740,1,49183,3538,VM 740 ,2,4398,264
HW 741,31,47245,4001,VM 741 ,4,156,347
HW 742,45,35571,911,VM 742 ,4,1422,456
HW 743,36,7539,208,VM 743 ,2,1442,210
HW 744,14,46573,1820,VM 744 ,1,2270,218
HW 745,20,7761,4803,VM 745 ,1,3796,37
HW 746,10,1750,1198,VM 748 ,3,288,341
HW 747,42,23406,4959,VM 746 ,1,2778,444
HW 748,11,7993,1283,VM 747 ,2,1904,138
HW 749,14,1290,696,VM 749 ,1,1222,383
HW 750,6,35150,2463,VM 750 ,2,885,38
HW 751,18,1926,4949,VM 751 ,3,1809,446
HW 752,32,22582,978,VM 752 ,1,1943,122
HW 753,4,44531,15,VM 753 ,2,3287,193
HW 754,12,35913,4819,VM 754 ,1,2974,190
HW 755,39,48257,1670,VM 755 ,1,538,12
HW 756,21,20831,2815,VM 756 ,3,3248,460
HW 757,1,28006,3118,VM 757 ,4,3950,420
HW 758,2,39897,2906,VM 758 ,3,3025,216
HW 759,4,31688,4274,VM 759 ,1,3935,291
HW 760,33,15172,3480,VM 760 ,1,2362,324
HW 761,10,43344,1578,VM 761 ,4,631,129
HW 762,29,16644,4867,VM 762 ,1,4639,258
HW 763,13,45878,361,VM 763 ,1,958,349
HW 764,43,24950,261,VM 764 ,2,517,254
HW 765,42,818,134,VM 766 ,3,464,352
HW 766,32,18871,1675,VM 765 ,3,4886,447
HW 767,42,25341,1791,VM 767 ,4,3035,277
HW 768,35,39402,4928,VM 768 ,4,3191,162
HW 769,25,8692,4473,VM 769 ,1,1793,135
HW 770,42,4504,4963,VM 770 ,1,2850,199
HW 771,19,17876,413,VM 771 ,2,4524,166
HW 772,16,42620,1118,VM 772 ,3,1220,181
HW 773,25,43388,3859,VM 773 ,1,1074,338
HW 774,44,49992,4991,VM 774 ,3,2921,412
HW 775,12,28708,4780,VM 775 ,1,4734,168
HW 776,3,12018,2457,VM 776 ,3,2160,489
HW 777,2,26656,285,VM 777 ,1,3733,434
HW 778,23,13515,1661,VM 778 ,2,208,245
HW 779,9,22860,4316,VM 779 ,4,2576,246
HW 780,7,6584,851,VM 780 ,1,2676,30
HW 781,25,42776,194,VM 781 ,3,4766,309
HW 782,23,38801,923,VM 782 ,4,2194,268
HW 783,1,47702,2006,VM 783 ,1,4210,495
HW 784,28,33088,2096,VM 784 ,2,3004,454
HW 785,15,25345,942,VM 785 ,4,462,216
HW 786,10,14507,1161,VM 786 ,3,2752,355
HW 787,18,17767,519,VM 787 ,1,1853,485
HW 788,19,17560,4140,VM 788 ,1,4705,312
HW 789,28,19427,1951,VM 789 ,3,2776,230
HW 790,26,20603,4445,VM 790 ,1,371,47
HW 791,19,38729,4735,VM 791 ,2,3347,326
HW 792,42,15623,1922,VM 792 ,4,2889,161
HW 793,37,30758,74,VM 793 ,1,3406,143
HW 794,2,1820,810,VM 794 ,3,1360,494
HW 795,1,36936,898,VM 795 ,1,2138,163
HW 796,17,18775,1873,VM 796 ,1,3942,168
HW 797,3,9280,4939,VM 797 ,2,1361,437
HW 798,41,9064,4881,VM 798 ,4,4845,50
HW 799,47,5094,4118,VM 799 ,1,895,73
HW 800,42,4380,3713,VM 801 ,3,114,285
HW 801,18,29579,2985,VM 800 ,3,4435,133
HW 802,26,42704,3410,VM 802 ,1,335,492
HW 803,5,23566,1664,VM 803 ,2,4243,267
HW 804,42,34973,2202,VM 804 ,4,1428,23
HW 805,44,25756,3643,VM 805 ,3,3832,306
HW 806,30,16867,4400,VM 806 ,3,4957,410
HW 807,27,20309,4381,VM 807 ,4,1868,261
HW 808,36,37570,2070,VM 808 ,4,3747,130
HW 809,38,12930,2491,VM 809 ,1,1613,53
HW 810,23,41242,3623,VM 810 ,3,1120,434
HW 811,32,40735,2763,VM 811 ,2,2678,85
HW 812,1,35867,275,VM 812 ,1,2986,378
HW 813,40,31911,4343,VM 813 ,1,4288,477
HW 814,24,36494,2458,VM 814 ,4,1339,248
HW 815,11,11720,2514,VM 815 ,4,3647,290
HW 816,17,17668,1219,VM 816 ,1,2079,36
HW 817,11,37616,4114,VM 817 ,3,4944,339
HW 818,38,11143,1984,VM 818 ,1,352,191
HW 819,14,1601,2081,VM 822 ,1,284,248
HW 820,29,46488,2478,VM 819 ,1,3628,439
HW 821,15,15521,4816,VM 820 ,1,3138,229
HW 822,35,31733,2338,VM 821 ,1,2151,242
HW 823,29,330,1380,VM 824 ,2,100,91
HW 824,24,20048,955,VM 823 ,2,2528,379
HW 825,18,3863,382,VM 825 ,3,3675,190
HW 826,33,14236,3319,VM 826 ,4,2696,294
HW 827,48,20946,2008,VM 827 ,3,100,29
HW 828,4,39412,2265,VM 828 ,1,4587,236
HW 829,27,22367,982,VM 829 ,4,3424,234
HW 830,33,2995,2191,VM 830 ,2,1716,175
HW 831,25,5221,4438,VM 831 ,1,699,465
HW 832,34,30649,4450,VM 832 ,2,4295,434
HW 833,31,11102,227,VM 833 ,2,440,457
HW 834,31,34001,2579,VM 834 ,3,153,10
HW 835,6,2708,2172,VM 835 ,3,2161,10
HW 836,48,6290,933,VM 836 ,4,1516,391
HW 837,31,15506,2120,VM 837 ,4,826,190
HW 838,44,2017,4237,VM 838 ,1,585,488
HW 839,34,33486,1501,VM 839 ,2,4864,497
HW 840,1,16380,1889,VM 840 ,1,3737,491
HW 841,40,15792,732,VM 841 ,1,1786,10
HW 842,41,15968,2375,VM 842 ,1,807,52
HW 843,7,40655,3402,VM 843 ,4,2225,474
HW 844,45,18682,2918,VM 844 ,4,1217,60
HW 845,31,40794,2517,VM 845 ,3,1236,159
HW 846,23,34048,2018,VM 846 ,3,2761,326
HW 847,10,39056,1233,VM 847 ,3,4011,160
HW 848,45,44486,141,VM 848 ,1,1764,419
HW 849,46,27835,4718,VM 849 ,1,1877,196
HW 850,37,19336,2741,VM 850 ,3,1200,85
HW 851,17,21842,4226,VM 851 ,2,4973,375
HW 852,2,627,1462,VM 853 ,4,115,186
HW 853,45,41436,3683,VM 852 ,1,4817,396
HW 854,36,48096,1859,VM 854 ,1,2745,279
HW 855,43,46323,2291,VM 855 ,1,100,195
HW 856,44,29567,4937,VM 856 ,1,4561,393
HW 857,24,44578,3921,VM 857 ,3,2850,413
HW 858,31,36626,4901,VM 858 ,1,2782,139
HW 859,24,35005,2470,VM 859 ,3,4784,74
HW 860,7,47925,1731,VM 860 ,2,4103,241
HW 861,39,26830,2487,VM 861 ,1,3800,102
HW 862,42,28332,950,VM 862 ,1,1789,466
HW 863,15,46965,1321,VM 863 ,1,1204,121
HW 864,34,49484,3273,VM 864 ,4,4906,190
HW 865,1,33946,3757,VM 865 ,4,864,181
HW 866,23,722,2062,VM 897 ,3,404,118
HW 867,3,48533,753,VM 866 ,3,4138,377
HW 868,38,41583,4737,VM 867 ,3,3178,419
HW 869,21,13492,1857,VM 868 ,2,2723,279
HW 870,21,12224,679,VM 869 ,1,1878,183
HW 871,3,40860,2231,VM 870 ,4,1225,77
HW 872,20,33839,4989,VM 871 ,2,4736,271
HW 873,3,40728,1910,VM 872 ,4,3102,121
HW 874,1,11124,1528,VM 873 ,1,3129,354
HW 875,4,35178,952,VM 874 ,1,1953,121
HW 876,20,15392,1636,VM 875 ,4,818,411
HW 877,33,18326,1892,VM 876 ,2,1256,292
HW 878,17,23496,142,VM 877 ,4,3016,71
HW 879,5,4498,2417,VM 878 ,1,2095,159
HW 880,21,41265,3752,VM 879 ,1,872,189
HW 881,16,2519,4256,VM 881 ,1,2469,135
HW 882,46,23762,3637,VM 880 ,1,2635,493
HW 883,34,33141,3934,VM 882 ,4,4885,242
HW 884,20,100,4264,VM 899 ,1,100,412
HW 885,4,47009,523,VM 883 ,1,4649,364
HW 886,27,20494,966,VM 884 ,4,1927,38
HW 887,12,32778,2890,VM 885 ,1,3946,471
HW 888,14,4212,3908,VM 886 ,1,3402,46
HW 889,26,24372,2852,VM 887 ,1,2291,57
HW 890,46,11184,4321,VM 888 ,1,4450,428
HW 891,43,45689,2118,VM 889 ,3,2206,236
HW 892,3,29108,3974,VM 890 ,4,832,143
HW 893,24,32779,4087,VM 891 ,4,2039,48
HW 894,8,23051,854,VM 892 ,4,4977,359
HW 895,48,12608,481,VM 893 ,1,2509,252
HW 896,45,32458,908,VM 894 ,1,2555,472
HW 897,7,23659,2002,VM 895 ,1,3766,450
HW 898,38,12487,4301,VM 896 ,3,4971,452
HW 899,30,43945,3680,VM 898 ,1,4262,157
HW 900,2,3243,2144,VM 901 ,1,1929,236
HW 901,35,43378,4438,VM 900 ,3,4938,278
HW 902,35,43422,4505,VM 902 ,1,2824,10
HW 903,2,49176,1553,VM 903 ,2,3321,331
HW 904,30,29053,4274,VM 904 ,1,4267,438
HW 905,14,19175,4631,VM 905 ,4,3773,413
HW 906,16,4796,4205,VM 906 ,4,1572,350
HW 907,34,100,3447,,0,0,0
HW 908,27,24416,1919,VM 907 ,4,4002,116
HW 909,13,36449,467,VM 908 ,3,1338,447
HW 910,44,9401,1806,VM 909 ,4,4732,37
HW 911,14,28325,2915,VM 910 ,2,3900,119
HW 912,49,34891,3340,VM 911 ,2,2372,350
HW 913,1,1008,2472,VM 917 ,2,979,495
HW 914,1,40640,1128,VM 912 ,2,1991,64
HW 915,40,40048,1806,VM 913 ,3,2776,202
HW 916,11,20783,2043,VM 914 ,2,3667,297
HW 917,27,6135,3144,VM 915 ,4,1493,250
HW 918,49,30170,4458,VM 916 ,1,4600,451
HW 919,18,10901,1854,VM 918 ,1,2861,215
HW 920,27,30654,2196,VM 919 ,3,3572,84
HW 921,8,30198,4819,VM 920 ,2,4975,119
HW 922,19,8071,3418,VM 921 ,2,723,494
HW 923,34,19508,4169,VM 922 ,4,1214,67
HW 924,49,48267,4867,VM 923 ,1,2821,192
HW 925,5,26175,4465,VM 924 ,2,4126,99
HW 926,37,18006,3428,VM 925 ,1,1744,313
HW 927,10,17493,3492,VM 926 ,2,4137,275
HW 928,35,37294,1588,VM 927 ,1,1350,51
HW 929,25,29702,1818,VM 928 ,1,1634,80
HW 930,37,32837,1706,VM 929 ,1,910,352
HW 931,27,35102,4818,VM 930 ,4,4268,245
HW 932,31,15951,1868,VM 931 ,1,1813,237
HW 933,38,7254,1918,VM 932 ,3,1851,425
HW 934,12,41396,882,VM 933 ,1,4977,179
HW 935,36,24448,4881,VM 934 ,1,3281,147
HW 936,18,18814,1713,VM 935 ,1,1366,390
HW 937,23,40705,4571,VM 936 ,3,4543,22
HW 938,47,4471,475,VM 937 ,2,2073,229
HW 939,35,709,175,VM 942 ,3,639,333
HW 940,11,45273,1277,VM 938 ,3,4216,465
HW 941,8,48889,1337,VM 939 ,1,882,220
HW 942,32,47675,1510,VM 940 ,4,768,304
HW 943,37,4576,1526,VM 941 ,2,2198,262
HW 944,23,3510,1134,VM 943 ,1,1367,260
HW 945,5,30775,531,VM 944 ,1,3849,49
HW 946,42,20616,673,VM 945 ,4,3732,248
HW 947,34,26851,2816,VM 946 ,4,2244,52
HW 948,8,35514,3650,VM 947 ,4,1094,492
HW 949,11,28627,2276,VM 948 ,2,4186,152
HW 950,3,5747,4379,VM 949 ,1,673,84
HW 951,20,8427,3280,VM 950 ,3,2226,155
HW 952,3,2427,3278,VM 951 ,1,2179,135
HW 953,43,2914,3936,VM 952 ,2,378,56
HW 954,1,6421,162,VM 953 ,1,4187,209
HW 955,43,5873,3784,VM 954 ,1,4772,469
HW 956,10,20513,2471,VM 955 ,4,4070,226
HW 957,31,33819,1258,VM 956 ,2,2730,354
HW 958,17,31997,2736,VM 957 ,1,2002,419
HW 959,25,44545,2775,VM 958 ,1,1394,334
HW 960,36,16211,3235,VM 959 ,2,3802,283
HW 961,21,17006,2285,VM 960 ,1,3598,254
HW 962,28,28364,31,VM 961 ,3,224,312
HW 963,11,17501,2005,VM 962 ,1,2557,436
HW 964,39,14088,3134,VM 963 ,1,3837,167
HW 965,4,3749,4533,VM 964 ,4,2355,161
HW 966,43,24970,396,VM 965 ,3,4267,473
HW 967,13,29605,844,VM 966 ,2,1106,132
HW 968,24,34080,3818,VM 967 ,3,2851,343
HW 969,24,47696,1096,VM 968 ,1,806,30
HW 970,28,34305,1039,VM 969 ,3,3830,146
HW 971,18,31900,877,VM 970 ,1,1414,169
HW 972,37,4109,4887,VM 971 ,4,2985,64
HW 973,18,12395,3214,VM 972 ,4,2878,420
HW 974,33,46898,4624,VM 973 ,1,1187,242
HW 975,42,41819,4594,VM 974 ,4,2908,337
HW 976,31,41126,1098,VM 975 ,1,3825,65
HW 977,25,15221,446,VM 976 ,4,193,303
HW 978,2,14136,728,VM 977 ,1,2440,169
HW 979,20,49904,3323,VM 978 ,3,3756,338
HW 980,40,17706,1579,VM 979 ,3,3716,120
HW 981,41,34587,4904,VM 980 ,4,2781,153
HW 982,19,2673,1672,VM 984 ,2,1654,224
HW 983,25,23517,91,VM 981 ,1,2922,52
HW 984,45,12655,885,VM 982 ,1,4895,10
HW 985,34,38216,3034,VM 983 ,2,2918,356
HW 986,26,37846,2971,VM 985 ,1,531,472
HW 987,23,32548,2892,VM 986 ,1,1397,466
HW 988,37,42544,3299,VM 987 ,1,675,467
HW 989,30,843,2197,VM 992 ,4,498,116
HW 990,44,29338,2352,VM 988 ,4,2325,91
HW 991,41,41295,2814,VM 989 ,2,4458,435
HW 992,8,36775,3871,VM 990 ,4,2277,461
HW 993,25,20023,4769,VM 991 ,1,4369,454
HW 994,45,40343,3000,VM 993 ,4,1591,320
HW 995,4,34564,4683,VM 994 ,1,1323,98
HW 996,4,1651,2256,VM 998 ,1,344,268
HW 997,2,8652,4664,VM 995 ,2,3625,261
HW 998,23,21702,1325,VM 996 ,1,3197,422
HW 999,4,24642,329,VM 997 ,4,3733,84
HW 1000,8,18946,3381,VM 999 ,2,578,123
