HW Name,HW CPU, HW Mem, HW Netz, VMs, VMs CPU, VMs Mem, VMs Netz
HW 170,20,14183,4493,VM 157 VM 1990 VM 4726 VM 4876 VM 5336 VM 5651 VM 6944 ,14,15726,1642
HW 171,28,47418,3880,VM 118 VM 144 VM 1914 VM 2642 VM 4538 VM 4897 VM 6484 VM 6812 VM 8778 VM 8900 VM 9551 VM 9725 ,27,32164,2808
HW 172,13,3484,2127,VM 61 VM 553 VM 966 VM 1309 VM 2198 VM 2361 VM 3054 VM 3416 VM 4112 VM 4999 VM 7178 VM 7500 VM 8592 ,29,32870,2334
HW 173,41,19077,4123,VM 2124 VM 2856 VM 4187 VM 5148 VM 6498 VM 7038 VM 8673 VM 9600 ,16,14702,2142
HW 174,12,16406,3674,VM 820 VM 3731 VM 4919 VM 6960 VM 6998 ,8,11228,969
HW 175,13,29265,4648,VM 386 VM 752 VM 1072 VM 1816 VM 1953 VM 2038 VM 2172 VM 4645 VM 5252 VM 6145 VM 7016 VM 8081 VM 9650 ,28,37709,3775
HW 176,40,40704,4493,VM 366 VM 897 VM 2017 VM 2723 VM 5843 VM 6199 VM 6804 VM 7694 VM 7726 VM 8574 VM 8848 VM 9853 ,26,27600,2303
HW 177,38,10601,4478,VM 567 VM 1707 VM 2064 VM 2376 VM 3361 VM 4918 VM 6537 VM 7627 ,15,16707,2641
HW 178,26,4553,2158,VM 1622 VM 1876 VM 4658 VM 5818 VM 9633 VM 9984 ,13,15834,1369
HW 179,37,49414,1408,VM 930 VM 1716 VM 2525 VM 2934 VM 2996 VM 5125 VM 5531 VM 7888 VM 8965 VM 9548 ,21,24909,2595
HW 180,16,845,1255,VM 252 VM 1377 VM 1445 VM 2126 VM 4060 VM 4248 VM 4275 VM 5258 VM 5455 VM 5771 VM 8449 VM 9278 ,25,33815,2726
HW 181,7,39049,3288,VM 794 VM 1054 VM 1750 VM 1842 VM 1889 VM 3757 VM 3889 VM 4329 VM 4734 VM 5361 VM 6750 ,23,22327,2701
HW 182,22,15033,4570,VM 53 VM 1216 VM 1931 VM 2918 VM 4068 VM 4309 VM 4470 VM 4813 VM 6125 VM 6253 VM 6386 VM 6474 VM 6846 VM 6972 VM 7123 VM 7199 VM 7497 VM 8787 VM 8890 VM 9142 VM 9476 ,48,72607,4682
HW 183,43,25285,1641,VM 130 VM 549 VM 1584 VM 1638 VM 1945 VM 1977 VM 1995 VM 2319 VM 3115 VM 6332 VM 6685 VM 7068 VM 7275 VM 7290 VM 8877 VM 9412 ,37,53777,4225
HW 184,31,42439,364,VM 1402 VM 2413 VM 2739 VM 4012 VM 4974 VM 5778 VM 6374 VM 7121 VM 8698 ,19,22396,1739
HW 185,42,14225,1127,VM 245 VM 596 VM 1492 VM 1999 VM 2029 VM 3633 VM 5614 VM 5718 VM 7467 VM 8189 VM 8264 VM 9239 VM 9492 ,27,39390,2228
HW 186,31,899,3304,VM 123 VM 358 VM 909 VM 1613 VM 1755 VM 2343 VM 5104 VM 5758 VM 6661 VM 8568 ,22,24323,2487
HW 187,3,12513,2031,VM 1844 VM 3460 VM 3813 VM 4522 VM 5045 VM 5216 VM 5783 VM 6720 VM 7600 VM 8167 ,18,22552,1974
HW 188,31,21927,935,VM 11 VM 416 VM 4572 VM 5593 VM 6180 VM 6707 VM 7129 VM 7798 VM 8131 VM 8363 VM 8564 VM 9415 ,22,31634,3153
HW 189,17,12031,1756,VM 2497 VM 3291 VM 3983 VM 4741 VM 5770 VM 8477 ,11,21302,1302
HW 190,9,25274,810,VM 188 VM 1423 VM 1543 VM 2222 VM 2610 VM 2677 VM 4807 VM 5286 VM 6465 VM 7679 ,23,28776,2840
HW 191,30,6102,1462,VM 165 VM 310 VM 908 VM 1791 VM 2061 VM 2352 VM 4606 VM 6329 VM 6874 VM 7283 VM 7882 VM 9176 VM 9779 VM 9973 ,34,48413,3721
HW 192,4,18699,1055,VM 827 VM 1396 VM 2210 VM 2896 VM 3481 VM 4413 VM 4725 VM 5618 VM 6188 VM 6967 VM 7557 VM 7820 VM 8728 ,25,37040,3903
HW 193,48,36575,2837,VM 369 VM 866 VM 2138 VM 2990 VM 4936 VM 5766 VM 5825 VM 6475 VM 9720 VM 9741 ,20,22112,2688
HW 194,8,33690,3560,VM 457 VM 2860 VM 4317 VM 5760 VM 7518 VM 8397 VM 8863 ,19,18806,1172
HW 195,4,2902,1835,VM 200 VM 844 VM 2693 VM 3750 VM 5018 VM 5674 VM 6192 VM 8183 VM 8384 VM 8442 ,21,27518,2362
HW 196,5,34345,3788,VM 2340 VM 2526 VM 3700 VM 5032 VM 5263 VM 5929 VM 6210 VM 7426 VM 8234 VM 8372 ,18,27488,2525
HW 197,37,37489,3753,VM 1689 VM 1788 VM 2445 VM 2970 VM 3861 VM 3885 VM 4015 VM 4506 VM 5116 VM 5382 VM 5574 VM 6170 VM 6617 VM 9188 ,35,29541,3354
HW 198,37,17042,462,VM 114 VM 448 VM 776 VM 3540 VM 3712 VM 5017 VM 5480 VM 6761 VM 7140 VM 7686 VM 8143 VM 8323 VM 8582 VM 9487 ,30,32969,3070
HW 199,35,40434,4573,VM 495 VM 698 VM 1731 VM 1758 VM 2182 VM 6965 VM 7109 VM 7432 VM 7449 VM 8034 VM 9077 ,30,26751,2482
HW 200,41,33119,1008,VM 17 VM 593 VM 1264 VM 3265 VM 3735 VM 4847 VM 5250 VM 5352 VM 6966 VM 7782 VM 8072 VM 8634 VM 9356 ,21,31091,2819
HW 201,28,10347,219,VM 478 VM 1223 VM 2661 VM 3200 VM 4751 VM 5308 VM 6117 VM 6772 VM 7124 VM 7253 VM 7397 VM 7444 VM 7508 VM 7890 VM 8006 VM 8018 VM 8160 VM 8231 VM 8239 VM 8296 VM 8355 VM 9009 VM 9803 ,50,60974,5572
HW 202,45,41757,2334,VM 276 VM 3820 VM 3968 VM 4494 VM 4867 VM 5073 VM 5092 VM 7268 VM 7291 VM 7469 VM 8277 VM 8440 VM 8832 VM 9350 ,28,46540,2914
HW 203,13,22752,3563,VM 954 VM 989 VM 1503 VM 2879 VM 3405 VM 4884 VM 5268 VM 6747 VM 8132 VM 8207 VM 9636 ,25,30184,2541
HW 204,28,20345,4430,VM 972 VM 1037 VM 1798 VM 2022 VM 2074 VM 2090 VM 2834 VM 5228 VM 5490 VM 6059 VM 6856 VM 7233 ,30,37169,2149
HW 205,49,49932,2304,VM 119 VM 228 VM 2372 VM 3090 VM 3347 VM 4438 VM 5503 VM 6173 VM 6844 VM 9150 ,17,24010,2519
HW 206,31,30841,937,VM 1007 VM 2019 VM 3179 VM 4857 VM 6191 VM 7809 VM 9261 ,17,16535,1460
HW 207,24,44558,2428,VM 2405 VM 2609 VM 4011 VM 4424 VM 6050 VM 6504 VM 7343 VM 8841 VM 9304 ,21,20562,1472
HW 208,40,2430,3403,VM 2438 VM 3482 VM 5254 VM 5612 VM 6023 VM 6129 VM 7288 VM 7681 VM 7708 VM 8588 VM 9212 VM 9298 VM 9335 VM 9510 ,26,37324,4451
HW 209,25,47625,1073,VM 505 VM 731 VM 3824 VM 4102 VM 4443 VM 6083 VM 7080 VM 7961 VM 8128 VM 8476 VM 8617 ,27,15128,1646
HW 210,13,28741,831,VM 225 VM 578 VM 651 VM 2015 VM 2892 VM 4041 VM 4387 VM 4965 VM 6148 VM 7832 VM 8248 VM 8758 VM 9181 ,23,33535,2819
HW 211,1,29838,313,VM 204 VM 778 VM 1086 VM 5094 VM 6627 VM 9823 ,15,18647,2117
HW 212,40,36241,4724,VM 154 VM 176 VM 1241 VM 1902 VM 2650 VM 3036 VM 3879 VM 5420 VM 7517 VM 8109 VM 9531 ,21,23274,2491
HW 213,14,25408,4344,VM 1228 VM 1930 ,4,7654,649
HW 214,35,24423,117,VM 238 VM 2207 VM 2715 VM 3716 VM 4648 VM 4966 VM 5223 VM 5714 VM 6621 VM 8807 ,23,24382,2387
HW 215,7,11159,972,VM 1259 VM 1357 VM 2694 VM 3817 VM 5058 VM 5817 VM 6339 VM 7111 VM 7489 VM 7979 VM 9437 VM 9936 ,19,29608,3295
HW 216,47,6917,818,VM 286 VM 1409 VM 1725 VM 6205 VM 6356 VM 8056 VM 9586 ,19,14412,1487
HW 217,4,29901,4131,VM 2045 VM 2225 VM 2727 VM 5249 VM 6144 VM 6209 VM 7295 VM 8485 VM 9072 ,12,23772,2457
HW 218,49,40704,1890,VM 701 VM 1097 VM 2143 VM 2467 VM 3040 VM 3053 VM 3921 VM 4071 VM 5324 VM 6665 VM 7065 ,27,25740,3282
HW 219,49,40222,4649,VM 2229 VM 2786 VM 3180 VM 3873 VM 4116 VM 4740 VM 7633 VM 8225 VM 8767 ,22,15525,2143
HW 220,3,21684,4297,VM 2490 VM 3954 VM 4915 VM 7326 ,12,12128,1149
HW 221,37,20418,2082,VM 197 VM 3485 VM 3665 VM 4563 VM 4948 VM 5360 VM 6202 VM 8178 VM 8935 ,18,25973,2383
HW 222,46,23698,1902,VM 361 VM 800 VM 1434 VM 3278 VM 3353 VM 5971 VM 7337 VM 8879 VM 8920 VM 9169 VM 9209 VM 9659 ,33,29001,2202
HW 223,16,39501,1311,VM 187 VM 428 VM 2411 VM 2508 VM 3761 VM 4826 VM 5575 VM 5826 VM 6090 ,18,21628,2258
HW 224,2,22868,3935,VM 2037 VM 2365 VM 5235 VM 5518 VM 5736 VM 8305 VM 9609 VM 9697 ,23,19140,1272
HW 225,23,25337,4685,VM 1078 VM 4988 VM 7235 VM 8198 VM 8765 VM 8974 VM 9471 VM 9478 VM 9671 VM 9745 VM 9869 VM 9881 ,27,26873,3599
HW 226,4,34259,4663,VM 47 VM 363 VM 1243 VM 1863 VM 3030 VM 3550 VM 5913 VM 6803 VM 9731 ,20,24561,2625
HW 227,23,28634,1927,VM 888 VM 2733 VM 2789 VM 3758 VM 5688 VM 6541 VM 7271 VM 7319 ,17,19949,1299
HW 228,2,6230,4670,VM 2570 VM 3379 VM 4671 VM 4793 VM 5656 VM 9980 ,8,15524,1195
HW 229,15,11034,2224,VM 150 VM 182 VM 372 VM 1858 VM 2078 VM 2635 VM 2832 VM 6182 VM 6785 VM 7025 ,26,22926,2711
HW 230,27,3525,4839,VM 486 VM 2929 ,4,8092,825
HW 231,37,37820,1964,VM 387 VM 550 VM 1038 VM 2393 VM 4729 VM 5931 VM 6759 VM 7137 VM 7356 ,23,28901,2762
HW 232,43,30737,2243,VM 2327 VM 2469 VM 3532 VM 4224 VM 4507 VM 4715 VM 6288 VM 7014 VM 7063 VM 7980 VM 8332 ,25,30853,2720
HW 233,31,7299,4372,VM 202 VM 834 VM 1045 VM 2166 VM 3073 VM 3366 VM 4712 VM 6479 VM 6699 VM 8123 VM 9488 ,25,30048,2821
HW 234,8,17027,3416,VM 2468 VM 3172 VM 3475 VM 3837 VM 3932 VM 4945 VM 6434 VM 9124 ,14,22859,2015
HW 235,12,3724,2897,VM 652 VM 797 VM 1727 VM 3958 VM 5280 VM 6736 VM 7792 VM 7915 VM 8015 VM 9049 ,30,19491,3358
HW 236,24,23153,1579,VM 224 VM 1345 VM 1387 VM 1742 VM 3459 VM 4979 VM 5898 VM 6821 VM 7625 VM 7938 VM 8157 VM 8259 VM 8382 ,35,29759,4045
HW 237,22,12484,931,VM 1005 VM 1194 VM 3162 VM 3526 VM 4221 VM 5014 VM 5700 VM 6106 VM 6247 VM 6423 VM 6589 VM 7061 VM 7408 VM 9152 VM 9348 VM 9907 ,33,51271,4026
HW 238,6,36439,3730,VM 542 VM 823 VM 3474 VM 5416 VM 5662 VM 7986 VM 9095 VM 9610 VM 9847 ,24,18422,2030
HW 239,15,31331,3388,VM 440 VM 801 VM 3306 VM 6132 VM 7413 VM 7428 VM 7647 VM 8010 VM 8438 VM 9237 ,22,23425,2565
HW 240,45,15237,1944,VM 320 VM 2195 VM 5414 VM 8135 VM 8917 VM 8982 VM 9088 VM 9812 ,18,14673,1867
HW 241,23,10688,3592,VM 934 VM 1185 VM 1589 VM 2270 VM 3116 VM 6690 VM 7424 VM 7577 VM 8019 VM 8432 VM 9695 VM 9763 ,33,30711,3367
HW 242,32,4788,976,VM 762 VM 1776 VM 5341 VM 9326 ,10,8546,789
HW 243,18,47805,1890,VM 2261 VM 3974 VM 4584 VM 5253 VM 6301 VM 7499 VM 9260 ,15,23041,2175
HW 244,4,2979,1346,VM 2434 VM 2458 VM 3142 VM 3377 VM 3432 VM 4842 VM 7303 VM 7375 VM 8067 VM 8337 VM 8339 VM 9395 ,37,28388,2616
HW 245,19,21983,3636,VM 516 VM 2204 VM 5128 VM 8535 VM 8641 VM 8724 VM 9622 ,12,21159,2496
HW 246,1,9917,369,VM 412 VM 598 VM 2439 VM 3323 VM 3865 VM 4692 VM 5119 VM 5146 VM 5676 VM 5811 VM 6702 VM 7996 VM 8204 VM 9053 ,33,38767,3939
HW 247,15,21754,1714,VM 2092 VM 4901 VM 5334 VM 8033 VM 8520 VM 8658 VM 9556 ,19,16298,1975
HW 248,24,36050,2545,VM 1279 VM 1461 VM 3118 VM 4239 VM 5103 VM 5443 VM 5668 VM 7081 VM 7786 VM 7910 VM 8898 ,28,29285,2906
HW 249,40,25097,1309,VM 232 VM 805 VM 1573 VM 2551 VM 2688 VM 5218 VM 5231 VM 6054 VM 6618 VM 6934 VM 8404 VM 8500 VM 8745 VM 9792 ,21,37952,4619
HW 250,17,2128,3614,VM 950 VM 1034 VM 1062 VM 1794 VM 3401 VM 3992 VM 4374 VM 5489 VM 5972 VM 7971 VM 8101 VM 8480 VM 8550 VM 9568 VM 9912 ,28,40115,2970
HW 251,1,23259,3141,VM 1143 VM 1285 VM 1774 VM 2154 VM 2671 VM 3561 VM 5220 VM 7411 VM 7534 VM 7611 VM 8885 ,24,20286,1901
HW 252,5,31694,3363,VM 50 VM 72 VM 2212 VM 2256 VM 2257 VM 2729 VM 3415 VM 5355 VM 6041 VM 7017 ,24,18500,2174
HW 253,26,40089,82,VM 233 VM 761 VM 1048 VM 1541 VM 2066 VM 3458 VM 3529 VM 4031 VM 4056 VM 4222 VM 5859 VM 6233 VM 6478 VM 7687 VM 8455 VM 8947 VM 9014 ,41,35580,3981
HW 254,5,25255,813,VM 1873 VM 2014 VM 3297 VM 4345 VM 4578 VM 6289 VM 6370 VM 6930 VM 7523 VM 8219 VM 8835 ,18,22465,2715
HW 255,40,6761,4870,VM 1394 VM 3100 VM 3706 VM 3867 VM 4765 VM 4883 VM 6748 VM 6764 VM 8147 VM 9333 ,28,24653,3073
HW 256,43,10396,4841,VM 82 VM 4247 VM 7018 ,7,10565,488
HW 257,9,36297,3243,VM 898 VM 2100 VM 2820 VM 3085 VM 3648 VM 6604 VM 7162 VM 9358 VM 9550 VM 9555 ,23,23202,2814
HW 258,37,25950,366,VM 341 VM 768 VM 1147 VM 1183 VM 1527 VM 2608 VM 4976 VM 5667 VM 6704 VM 7047 VM 7213 VM 8579 VM 9346 ,39,41786,2460
HW 259,48,10241,4076,VM 1413 VM 1867 VM 2695 VM 2910 VM 3614 VM 4710 VM 5761 VM 6460 VM 7344 VM 9171 VM 9416 VM 9607 VM 9965 ,30,38844,2995
HW 260,2,21090,2063,VM 2924 VM 4864 VM 5476 VM 7281 VM 7361 VM 7851 ,12,21787,1813
HW 261,28,38340,1219,VM 326 VM 2700 VM 4249 VM 4408 VM 5435 VM 6292 VM 6926 VM 7205 VM 8052 VM 8962 VM 9553 ,26,25248,2436
HW 262,25,3662,2836,VM 1159 VM 1329 VM 1337 VM 1882 VM 2177 VM 2484 VM 2889 VM 4338 VM 8547 VM 9199 VM 9398 VM 9683 ,23,30201,2976
HW 263,11,30222,528,VM 788 VM 1306 VM 2639 VM 4685 VM 5029 VM 5943 VM 6437 VM 6890 VM 7102 VM 7697 ,21,18042,1520
HW 264,28,11148,4249,VM 1411 VM 1499 VM 1711 VM 4090 VM 5716 VM 7431 VM 7626 VM 8774 VM 8808 VM 9047 ,24,18055,2141
HW 265,46,40103,675,VM 1651 VM 2390 VM 3962 VM 6725 VM 9066 VM 9576 VM 9932 ,16,11370,1869
HW 266,24,3668,1099,VM 1857 VM 1970 VM 2278 VM 4420 VM 6820 VM 7345 VM 7461 VM 8523 ,13,25761,2454
HW 267,36,2834,589,VM 374 VM 1093 VM 1361 VM 1958 VM 2513 VM 4511 VM 6272 VM 6925 VM 7008 VM 7773 VM 9167 VM 9273 VM 9860 ,27,32446,3740
HW 268,17,1205,2928,VM 599 VM 1015 VM 1695 VM 2385 VM 2928 VM 4022 VM 8997 VM 9067 ,21,19547,1644
HW 269,15,3470,810,VM 253 VM 2791 VM 2865 VM 4052 VM 4310 VM 6156 VM 6492 VM 7725 VM 8269 VM 9909 ,25,25370,2760
HW 270,1,37637,3479,VM 101 VM 606 VM 697 VM 1297 VM 3683 VM 4029 VM 4542 VM 4814 VM 5579 VM 5961 VM 6817 VM 8421 VM 9222 VM 9480 VM 9879 ,35,35617,3347
HW 271,41,46680,1562,VM 1447 VM 3203 VM 3225 VM 4142 VM 5144 VM 5812 VM 9062 VM 9644 ,21,17691,1291
HW 272,17,46716,4720,VM 403 VM 1376 VM 2779 VM 4192 VM 4375 VM 5174 VM 6941 ,14,16855,2534
HW 273,39,15125,3394,VM 1016 VM 2188 VM 2938 VM 3025 VM 3259 VM 3468 VM 4551 VM 4579 VM 6859 VM 7844 VM 8058 VM 8861 VM 9652 ,25,35449,2959
HW 274,12,40414,3827,VM 143 VM 465 VM 1598 VM 2926 VM 3667 VM 5589 VM 6656 VM 8786 VM 9173 VM 9523 VM 9640 VM 9875 ,25,30216,3250
HW 275,3,3302,660,VM 1462 VM 3305 VM 5386 VM 6371 VM 7491 VM 8023 VM 9000 ,18,19587,1847
HW 276,29,7329,3414,VM 523 VM 1559 VM 3140 VM 3243 VM 4073 VM 5202 VM 5523 VM 6511 VM 7549 VM 8032 VM 8043 ,25,31309,2454
HW 277,2,948,884,VM 7684 ,1,697,256
HW 278,30,38226,2832,VM 3466 VM 4502 VM 5664 VM 6284 VM 7701 VM 8297 VM 9666 ,21,10919,2046
HW 279,29,45924,944,VM 334 VM 436 VM 875 VM 1906 VM 3521 VM 4448 VM 5059 VM 7442 ,22,22315,1553
HW 280,12,1405,4682,VM 3091 VM 4080 VM 4217 VM 4457 VM 7969 VM 8870 VM 9552 ,11,15610,1584
HW 281,49,3427,1498,VM 175 VM 289 VM 295 VM 717 VM 1200 VM 1629 VM 2262 VM 2797 VM 3167 VM 3302 VM 4493 VM 4821 VM 5398 VM 6281 VM 6350 VM 6552 VM 6566 VM 8107 ,44,39910,5018
HW 282,1,12114,3063,VM 1088 VM 3023 VM 4581 VM 4706 VM 4845 VM 4866 VM 5266 VM 6731 VM 8780 VM 9735 ,26,25989,2866
HW 283,23,16592,3831,VM 670 VM 1441 VM 1917 VM 4198 VM 4333 VM 6956 VM 7605 VM 7852 VM 9856 ,24,24635,2674
HW 284,10,46521,849,VM 417 VM 435 VM 441 VM 1767 VM 2501 VM 4210 VM 4732 VM 5046 VM 5464 VM 6022 VM 6866 VM 7011 VM 8390 VM 10000 ,30,33067,2959
HW 285,20,13144,1397,VM 1226 VM 1270 VM 2567 VM 3378 VM 3905 VM 4398 VM 4532 VM 4865 VM 5429 VM 5990 VM 6175 VM 6388 ,25,23402,3218
HW 286,29,41240,1465,VM 664 VM 945 VM 3226 VM 3649 VM 4605 VM 4745 VM 5802 VM 8420 VM 8495 VM 8648 VM 8826 ,20,25469,2888
HW 287,21,46076,4266,VM 685 VM 2067 VM 2492 VM 3041 VM 3573 VM 3606 VM 4292 VM 4389 VM 5098 VM 5848 VM 7153 VM 8053 ,26,36202,4337
HW 288,37,27468,2742,VM 24 VM 190 VM 405 VM 1926 VM 1932 VM 2242 VM 4711 VM 6378 VM 7032 VM 7488 VM 7593 VM 8184 VM 9694 VM 9705 ,28,31232,3851
HW 289,42,10629,2069,VM 896 VM 1100 VM 1190 VM 2512 VM 2849 VM 2951 VM 4384 VM 4417 VM 4521 VM 5449 VM 5687 VM 5777 VM 5911 VM 7760 ,36,30556,3987
HW 290,4,3747,2239,VM 21 VM 906 VM 1451 VM 2899 VM 3437 VM 3510 VM 5054 VM 5227 VM 6584 VM 6904 VM 8215 ,24,20164,3287
HW 291,11,9728,377,VM 2303 VM 3736 VM 4414 VM 5358 VM 5704 ,10,15345,1341
HW 292,15,41113,668,VM 490 VM 644 VM 766 VM 2701 VM 3255 VM 3796 VM 4357 VM 4759 VM 5011 VM 5471 VM 5530 VM 5928 VM 7024 VM 7532 VM 9942 ,28,44913,4966
HW 293,32,19875,732,VM 557 VM 983 VM 1751 VM 3876 VM 4035 VM 4476 VM 5139 VM 5784 VM 6133 VM 7766 VM 8164 VM 8232 VM 8565 ,30,33969,2871
HW 294,48,48022,149,VM 736 VM 891 VM 1351 VM 1763 VM 2823 VM 3285 VM 4174 VM 5549 VM 8646 VM 8989 VM 9468 ,26,16500,3310
HW 295,6,26087,4320,VM 2129 VM 2769 VM 4552 VM 5684 VM 6365 VM 6838 VM 7727 VM 8875 VM 8923 VM 9923 ,21,24594,2427
HW 296,47,42545,2092,VM 579 VM 648 VM 2505 VM 3880 VM 6219 ,10,13460,1121
HW 297,44,49468,2960,VM 96 VM 283 VM 587 VM 799 VM 1781 VM 3152 VM 4891 VM 5456 VM 6411 VM 7565 VM 8422 VM 8931 ,26,31350,3115
HW 298,38,24645,4461,VM 180 VM 300 VM 1919 VM 2972 VM 5333 VM 6879 VM 8082 VM 8828 VM 9046 ,19,15613,2853
HW 299,32,13257,218,VM 220 VM 1206 VM 2993 VM 3252 VM 3838 VM 3923 VM 4691 VM 7044 VM 7594 VM 8367 ,19,26029,2561
HW 300,8,9154,4558,VM 507 VM 1632 VM 3228 VM 3763 VM 5294 VM 5644 VM 6066 VM 7108 VM 7606 VM 8036 ,23,27425,2197
HW 301,41,1607,4892,VM 1761 VM 2572 VM 3263 VM 4460 VM 4520 VM 4700 VM 5010 VM 5075 VM 5683 VM 9017 ,20,25424,2764
HW 302,30,38854,1781,VM 66 VM 274 VM 2640 VM 3123 VM 3478 VM 6093 VM 6238 VM 6845 VM 7622 VM 8822 VM 9336 VM 9749 VM 9815 ,24,39180,3147
HW 303,15,31033,3418,VM 447 VM 2355 VM 2574 VM 6813 VM 7161 VM 7700 VM 8357 ,15,14659,1721
HW 304,19,48726,3860,VM 73 VM 1081 VM 1912 VM 1929 VM 1968 VM 2020 VM 2237 VM 2841 VM 3699 VM 3798 VM 4432 VM 4557 VM 5088 VM 5463 VM 5597 VM 6358 VM 7122 VM 9577 ,33,42062,4861
HW 305,16,13343,2188,VM 711 VM 1733 VM 2761 VM 3664 VM 4744 VM 5581 VM 5738 VM 6109 VM 7664 VM 9332 ,21,14052,2446
HW 306,15,45147,2133,VM 431 VM 849 VM 2921 VM 5198 VM 6625 VM 7541 ,8,14198,1856
HW 307,37,4374,2887,VM 1320 VM 2231 VM 2686 VM 3370 VM 3913 VM 5879 VM 7316 VM 7713 VM 8971 VM 9234 VM 9935 ,20,32527,2644
HW 308,31,4252,4369,VM 70 VM 621 VM 845 VM 2079 VM 3977 VM 4320 VM 5141 VM 6655 VM 7718 ,15,20645,2684
HW 309,36,8094,4530,VM 395 VM 1801 VM 2927 VM 4430 VM 4561 VM 5782 VM 7211 VM 8327 VM 9774 ,19,30674,2690
HW 310,27,9578,1650,VM 1274 VM 1617 VM 1934 VM 3296 VM 3328 VM 3600 VM 5483 VM 6287 VM 6451 VM 7769 VM 8707 VM 8838 VM 9440 ,30,39858,2483
HW 311,1,46122,394,VM 1192 VM 1240 VM 1736 VM 8083 VM 8894 VM 9402 ,12,19096,1175
HW 312,40,1921,845,VM 33 VM 1293 VM 1353 VM 2752 VM 3909 VM 7114 VM 9656 VM 9972 ,15,23146,1716
HW 313,20,28861,2681,VM 531 VM 1564 VM 3014 VM 4727 VM 4746 VM 5181 VM 6242 VM 6952 VM 9776 ,15,22303,2617
HW 314,33,11462,2225,VM 31 VM 1122 VM 3348 VM 4099 VM 5787 VM 6650 VM 7196 ,15,18902,938
HW 315,28,23904,1100,VM 3839 VM 3940 VM 4307 VM 4947 VM 7247 VM 7480 VM 8443 VM 8653 VM 9021 ,22,24932,2185
HW 316,16,49789,3863,VM 383 VM 1729 VM 3301 VM 3756 VM 5167 VM 5278 VM 6726 VM 6935 VM 7618 VM 9688 ,24,30368,2166
HW 317,49,47725,169,VM 379 VM 2547 VM 4483 VM 4585 VM 5786 VM 6359 VM 7005 VM 7841 VM 7981 VM 8471 ,28,30032,3030
HW 318,23,44527,3466,VM 439 VM 975 VM 2318 VM 2792 VM 3603 VM 4185 VM 5200 VM 8129 VM 8453 VM 8887 VM 9314 ,21,26465,2741
HW 319,13,47798,459,VM 2036 VM 3544 VM 4238 VM 4469 VM 5815 VM 7030 VM 7256 VM 7660 VM 7745 VM 9509 ,21,21970,2516
HW 320,1,22770,4372,VM 287 VM 1642 VM 6580 VM 6757 VM 6765 VM 7855 VM 8159 VM 8662 ,14,24617,1865
HW 321,41,48923,3378,VM 375 VM 1182 VM 1247 VM 2282 VM 2323 VM 4927 VM 5002 VM 5348 VM 5512 VM 6067 VM 6328 VM 8243 VM 9240 ,23,24228,2991
HW 322,48,8065,215,VM 4 VM 178 VM 901 VM 907 VM 3229 VM 3894 VM 4134 VM 7406 VM 9770 ,20,15265,2230
HW 323,40,41761,1761,VM 847 VM 2101 VM 2334 VM 2831 VM 3133 VM 3749 VM 4228 VM 5179 VM 6737 VM 7254 VM 7456 VM 7473 VM 7583 VM 8096 VM 8314 VM 8839 VM 9503 VM 9764 ,49,54986,4102
HW 324,29,14949,1653,VM 815 VM 3858 VM 3920 VM 4496 VM 5160 VM 5869 VM 6373 VM 6522 VM 7317 VM 7529 VM 7739 VM 7894 VM 8817 VM 9762 ,27,25621,3339
HW 325,47,15343,2237,VM 2386 VM 2682 VM 3012 VM 4014 VM 4747 VM 4924 VM 5362 VM 6854 VM 7338 ,18,30125,2317
HW 326,48,1349,4786,VM 129 VM 1924 VM 3308 VM 5323 VM 5788 VM 6712 VM 6937 VM 7770 VM 9639 ,22,15475,2281
HW 327,10,2850,2351,VM 1687 VM 2321 VM 2647 VM 3740 VM 5354 VM 6172 VM 6840 VM 7143 VM 7613 VM 8608 VM 9378 VM 9442 ,26,31483,2467
HW 328,31,2794,3214,VM 15 VM 535 VM 996 VM 1444 VM 4785 VM 4963 VM 6706 VM 7619 VM 7914 VM 9584 VM 9966 ,37,21705,2839
HW 329,15,10356,3923,VM 260 VM 1532 VM 1672 VM 2123 VM 2582 VM 2625 VM 3439 VM 6876 VM 6970 VM 8504 ,24,32198,3275
HW 330,2,49468,1981,VM 125 VM 4356 VM 4359 VM 4594 VM 6048 VM 7558 VM 8576 VM 9536 VM 9827 ,28,18663,2900
HW 331,26,48049,4427,VM 1271 VM 1331 VM 2122 VM 2369 VM 4980 VM 7349 VM 7703 VM 8883 ,16,24728,1380
HW 332,11,42541,4921,VM 388 VM 660 VM 1552 VM 2234 VM 3098 VM 3508 VM 3525 VM 4925 VM 5090 VM 6963 VM 7974 VM 8475 VM 9044 VM 9135 VM 9914 ,29,41115,3177
HW 333,23,38828,3796,VM 329 VM 2491 VM 3868 VM 7255 VM 7392 VM 8331 VM 8610 VM 8921 ,14,19208,2225
HW 334,32,45809,1746,VM 838 VM 1232 VM 1719 VM 1784 VM 5089 VM 7095 VM 8293 VM 8805 VM 9707 VM 9736 VM 9740 ,25,36638,2264
HW 335,45,48919,3459,VM 633 VM 1482 VM 2170 VM 2422 VM 2796 VM 2866 VM 4325 VM 8326 ,22,20384,2057
HW 336,19,21996,4810,VM 151 VM 459 VM 3745 VM 6694 VM 8328 VM 9373 ,11,11390,1535
