HW Name,HW CPU, HW Mem, HW Netz, VMs, VMs CPU, VMs Mem, VMs Netz
HW 535,3,33853,159,VM 68 VM 79 VM 384 VM 400 ,6,9530,788
HW 536,21,12656,783,VM 710 ,1,852,28
HW 537,2,27046,3635,VM 94 ,1,1794,131
HW 538,19,20501,4498,VM 267 ,2,4540,367
HW 539,2,33551,1229,VM 414 VM 458 ,5,2858,366
HW 540,30,36558,1367,VM 454 ,1,4798,370
HW 541,9,39105,1215,VM 308 ,3,1954,173
HW 542,34,36408,3035,,0,0,0
HW 543,35,47738,2432,VM 520 VM 820 VM 841 ,6,5432,479
HW 544,45,3832,537,VM 247 VM 345 ,2,8367,452
HW 545,45,31600,2678,,0,0,0
HW 546,31,35643,1543,,0,0,0
HW 547,20,38490,924,VM 350 VM 851 ,3,8976,805
HW 548,11,35894,2739,,0,0,0
HW 549,5,47827,1116,,0,0,0
HW 550,2,5972,1160,VM 136 ,2,4942,248
HW 551,35,39739,3048,VM 307 ,1,4185,363
HW 552,36,5256,810,VM 480 ,1,1862,405
HW 553,1,10665,3035,VM 150 VM 632 ,5,4878,493
HW 554,10,6597,1027,,0,0,0
HW 555,29,11016,396,VM 291 ,3,2195,377
HW 556,31,49292,140,VM 99 VM 100 ,5,7516,662
HW 557,30,15045,64,VM 383 ,1,4171,370
HW 558,43,17723,2682,VM 58 ,1,1156,178
HW 559,39,31148,1283,VM 631 VM 709 ,5,5780,585
HW 560,44,48627,4426,VM 763 ,1,958,349
HW 561,25,8409,2933,VM 449 ,1,2515,134
HW 562,26,41917,4217,VM 300 VM 914 ,6,6246,313
HW 563,46,5609,4773,VM 649 ,1,1981,281
HW 564,8,25962,2759,,0,0,0
HW 565,2,15311,1779,,0,0,0
HW 566,31,35973,357,VM 323 ,3,3030,279
HW 567,43,33591,1198,VM 274 VM 402 VM 723 ,6,9353,1195
HW 568,45,14946,175,VM 616 VM 954 ,5,7552,493
HW 569,19,5756,152,,0,0,0
HW 570,2,48086,1653,VM 781 ,3,4766,309
HW 571,30,7810,4120,VM 113 VM 743 ,4,4635,605
HW 572,44,9706,1617,VM 874 ,1,1953,121
HW 573,14,29933,80,,0,0,0
HW 574,34,23529,927,VM 125 VM 547 ,8,6088,195
HW 575,11,1790,3938,VM 749 ,1,1222,383
HW 576,34,33795,2642,VM 380 VM 834 ,4,262,368
HW 577,28,44812,2273,VM 850 ,3,1200,85
HW 578,41,22485,3034,VM 697 ,3,2878,39
HW 579,7,35723,2808,,0,0,0
HW 580,8,12706,3929,VM 523 VM 946 VM 967 ,9,8331,631
HW 581,11,40522,4012,,0,0,0
HW 582,20,16455,4938,VM 955 ,4,4070,226
HW 583,41,3081,4182,,0,0,0
HW 584,41,46622,986,VM 265 VM 607 VM 899 ,7,6091,990
HW 585,16,36601,2398,,0,0,0
HW 586,32,44478,1934,VM 5 VM 309 VM 936 ,5,12197,620
HW 587,20,35897,3230,VM 966 ,2,1106,132
HW 588,35,9845,106,,0,0,0
HW 589,35,10045,2537,,0,0,0
HW 590,16,17567,2729,VM 463 ,1,4162,257
HW 591,25,37082,1452,,0,0,0
HW 592,28,219,1886,,0,0,0
HW 593,1,38624,3838,VM 931 ,1,1813,237
HW 594,31,8955,863,,0,0,0
HW 595,5,13256,184,VM 73 VM 335 ,3,3974,767
HW 596,16,26030,4256,VM 539 ,4,454,153
HW 597,20,44146,2901,,0,0,0
HW 598,19,9242,2765,VM 779 ,4,2576,246
HW 599,19,1410,3208,VM 883 ,1,4649,364
HW 600,17,49120,3113,VM 483 VM 602 ,6,4414,473
HW 601,27,1268,3518,VM 792 ,4,2889,161
HW 602,16,9179,3465,VM 479 ,1,151,324
HW 603,11,47196,3471,,0,0,0
HW 604,11,1464,265,VM 340 VM 536 ,5,5810,730
HW 605,26,38027,3072,VM 78 VM 311 VM 682 VM 760 ,10,12911,1313
HW 606,17,48623,4702,VM 995 ,2,3625,261
HW 607,47,11837,2905,,0,0,0
HW 608,23,8122,455,,0,0,0
HW 609,46,44592,82,,0,0,0
HW 610,11,38255,1866,VM 875 ,4,818,411
HW 611,41,8535,2526,VM 433 VM 704 ,5,5023,554
HW 612,48,32342,1797,VM 430 VM 466 ,2,5062,558
HW 613,29,26642,4837,VM 303 VM 586 ,6,2451,578
HW 614,10,20818,839,,0,0,0
HW 615,18,47805,2461,VM 829 ,4,3424,234
HW 616,7,8641,1943,,0,0,0
HW 617,43,39509,3969,VM 474 ,4,3125,248
HW 618,29,41069,3458,VM 266 VM 296 VM 469 ,3,4941,895
HW 619,12,4430,3139,VM 43 VM 999 ,3,1753,246
HW 620,47,46923,807,,0,0,0
HW 621,27,18497,463,,0,0,0
HW 622,14,38164,868,,0,0,0
HW 623,7,6665,4806,VM 304 VM 412 VM 629 ,5,6175,864
HW 624,14,25119,4608,VM 297 VM 478 ,3,6484,691
HW 625,1,29890,2924,VM 90 VM 534 ,2,5655,335
HW 626,10,11030,2648,,0,0,0
HW 627,24,40930,2562,,0,0,0
HW 628,12,39447,406,,0,0,0
HW 629,45,5816,2011,,0,0,0
HW 630,39,36156,1062,VM 842 ,1,807,52
HW 631,11,12580,3445,VM 244 ,1,3395,482
HW 632,23,185,224,,0,0,0
HW 633,39,44609,2720,,0,0,0
HW 634,40,38453,4338,VM 537 VM 678 ,5,4166,518
HW 635,15,5306,588,VM 482 ,4,4049,84
HW 636,21,46843,4160,VM 98 VM 640 VM 858 ,5,8784,779
HW 637,40,6346,3705,VM 140 ,4,1150,248
HW 638,35,29112,308,,0,0,0
HW 639,49,38446,2238,,0,0,0
HW 640,16,9784,2759,VM 884 VM 935 ,5,3293,428
HW 641,20,11062,4068,VM 891 ,4,2039,48
HW 642,46,29913,2180,VM 873 ,1,3129,354
HW 643,33,32811,372,VM 695 VM 726 ,4,4499,213
HW 644,12,15711,181,,0,0,0
HW 645,8,4594,3949,VM 232 VM 281 ,5,4886,439
HW 646,48,1179,1646,VM 457 ,2,4151,194
HW 647,49,11769,4801,,0,0,0
HW 648,46,21992,1489,VM 909 ,4,4732,37
HW 649,46,44173,2969,VM 116 ,3,2175,374
HW 650,16,30409,863,,0,0,0
HW 651,6,35007,4097,VM 152 ,2,1760,120
HW 652,29,19516,4577,VM 154 ,1,3628,369
HW 653,10,22733,4887,VM 500 ,3,3449,472
HW 654,1,20745,4202,VM 596 ,1,2626,30
HW 655,4,37872,4238,VM 541 ,3,897,42
HW 656,49,15714,10,,0,0,0
HW 657,15,47414,3004,,0,0,0
HW 658,28,42681,2985,,0,0,0
HW 659,20,29328,4749,VM 134 VM 310 VM 542 VM 558 ,7,11205,509
HW 660,46,48473,121,VM 447 ,1,4800,82
HW 661,2,13994,3605,VM 175 VM 830 ,6,4157,211
HW 662,39,28861,1673,,0,0,0
HW 663,26,36333,120,VM 419 ,1,3191,389
HW 664,10,37989,2557,,0,0,0
HW 665,24,24865,4301,,0,0,0
HW 666,18,502,2257,VM 657 VM 671 ,6,3650,553
HW 667,18,22005,1600,VM 900 ,3,4938,278
HW 668,13,7073,2212,VM 973 ,1,1187,242
HW 669,16,33777,370,VM 869 ,1,1878,183
HW 670,19,14742,4774,,0,0,0
HW 671,1,49067,910,,0,0,0
HW 672,39,41108,481,,0,0,0
HW 673,24,15840,186,VM 986 ,1,1397,466
HW 674,26,15295,1098,,0,0,0
HW 675,10,9015,3174,VM 386 ,3,4021,411
HW 676,23,16717,488,VM 142 ,1,670,386
HW 677,41,6286,500,VM 699 VM 786 ,7,6995,506
HW 678,42,3953,1285,VM 237 VM 747 ,3,3531,414
HW 679,2,40931,1244,VM 101 ,4,4449,81
HW 680,1,3248,2627,VM 555 ,3,1845,286
HW 681,39,26088,3758,VM 436 ,1,3853,399
HW 682,31,27897,1869,VM 269 ,3,271,90
HW 683,13,22201,2780,,0,0,0
HW 684,5,33413,652,,0,0,0
HW 685,34,16942,2767,,0,0,0
HW 686,47,47344,3617,,0,0,0
HW 687,36,26265,4787,VM 618 ,1,1379,15
HW 688,25,48853,58,VM 70 VM 353 ,3,5068,473
HW 689,19,42110,2880,VM 3 ,1,694,106
HW 690,10,9822,2296,VM 135 VM 512 ,6,9207,634
HW 691,46,10206,2905,VM 591 ,2,1521,315
HW 692,20,3005,2383,,0,0,0
HW 693,32,23354,3418,VM 807 ,4,1868,261
HW 694,8,11342,31,VM 301 ,1,617,95
HW 695,46,17263,4554,,0,0,0
HW 696,31,47448,1441,VM 762 ,1,4639,258
HW 697,27,27609,3345,VM 390 VM 739 ,7,7708,226
HW 698,27,20844,1847,,0,0,0
HW 699,41,6378,1029,VM 166 ,4,1618,61
HW 700,49,38887,398,VM 16 VM 241 VM 606 ,7,4708,558
HW 701,16,40123,1224,,0,0,0
HW 702,40,32663,1929,VM 26 ,2,4007,131
HW 703,42,2567,3924,VM 49 ,1,2714,253
HW 704,39,32118,1862,,0,0,0
HW 705,43,13588,1194,VM 734 ,3,100,51
HW 706,24,42242,2094,VM 840 ,1,3737,491
HW 707,33,48281,678,,0,0,0
HW 708,20,19666,2017,,0,0,0
HW 709,32,15249,145,,0,0,0
HW 710,7,13051,855,VM 455 ,3,575,93
HW 711,39,26990,2745,VM 585 ,3,828,249
HW 712,47,41348,4039,VM 222 VM 825 ,6,7153,226
HW 713,21,6135,1455,VM 424 VM 460 ,6,2389,226
HW 714,8,17549,335,VM 29 VM 333 ,6,5360,482
HW 715,48,25978,2763,VM 299 VM 766 VM 801 ,7,2627,1079
HW 716,35,16739,814,VM 231 VM 576 ,4,6064,210
HW 717,38,28417,2501,,0,0,0
HW 718,9,42115,126,VM 888 ,1,4450,428
HW 719,10,5766,4232,VM 828 ,1,4587,236
HW 720,34,450,2126,,0,0,0
HW 721,46,48404,1777,VM 305 VM 921 ,5,863,525
HW 722,12,45129,2012,,0,0,0
HW 723,17,48721,3521,VM 535 ,1,2824,265
HW 724,23,24239,2201,VM 625 ,4,100,336
HW 725,13,3936,1764,VM 573 VM 905 ,8,7259,695
HW 726,5,48860,2225,,0,0,0
HW 727,43,19215,4593,VM 87 VM 130 VM 988 ,6,6175,708
HW 728,4,21268,4593,VM 207 VM 338 ,5,986,720
HW 729,11,35826,722,VM 80 VM 211 VM 494 ,11,9554,206
HW 730,1,29429,3686,VM 690 ,1,3675,106
HW 731,47,32198,1611,,0,0,0
HW 732,1,26311,3027,,0,0,0
HW 733,11,43599,348,,0,0,0
HW 734,41,44989,4369,,0,0,0
HW 735,9,46241,3549,VM 9 VM 614 ,3,3521,344
HW 736,43,11390,3883,,0,0,0
HW 737,38,46068,1701,,0,0,0
HW 738,39,10230,4616,VM 103 ,3,782,498
HW 739,26,20994,3181,VM 740 VM 862 ,3,6187,730
HW 740,1,49183,3538,VM 45 ,1,2692,432
HW 741,31,47245,4001,,0,0,0
HW 742,45,35571,911,,0,0,0
HW 743,36,7539,208,VM 813 ,1,4288,477
HW 744,14,46573,1820,,0,0,0
HW 745,20,7761,4803,VM 847 ,3,4011,160
HW 746,10,1750,1198,,0,0,0
HW 747,42,23406,4959,VM 168 VM 812 ,3,6202,817
HW 748,11,7993,1283,VM 627 ,2,1686,377
HW 749,14,1290,696,,0,0,0
HW 750,6,35150,2463,,0,0,0
HW 751,18,1926,4949,VM 634 VM 713 ,5,8367,777
HW 752,32,22582,978,,0,0,0
HW 753,4,44531,15,,0,0,0
HW 754,12,35913,4819,VM 880 VM 934 ,2,5916,640
HW 755,39,48257,1670,VM 324 ,4,285,364
HW 756,21,20831,2815,VM 411 VM 431 ,4,1002,520
HW 757,1,28006,3118,VM 442 VM 461 VM 593 VM 668 ,9,11188,1362
HW 758,2,39897,2906,VM 730 ,2,4651,339
HW 759,4,31688,4274,,0,0,0
HW 760,33,15172,3480,VM 120 VM 490 VM 963 ,6,7865,790
HW 761,10,43344,1578,VM 519 ,3,4065,357
HW 762,29,16644,4867,VM 446 ,2,3562,168
HW 763,13,45878,361,VM 18 VM 373 ,6,6299,243
HW 764,43,24950,261,,0,0,0
HW 765,42,818,134,VM 468 ,2,4797,434
HW 766,32,18871,1675,VM 294 ,3,2471,429
HW 767,42,25341,1791,VM 595 ,4,1581,82
HW 768,35,39402,4928,VM 601 ,3,3723,445
HW 769,25,8692,4473,VM 767 ,4,3035,277
HW 770,42,4504,4963,,0,0,0
HW 771,19,17876,413,,0,0,0
HW 772,16,42620,1118,VM 82 VM 119 VM 206 VM 343 VM 545 ,11,17336,1355
HW 773,25,43388,3859,VM 553 VM 732 ,4,2207,513
HW 774,44,49992,4991,VM 580 ,1,2194,342
HW 775,12,28708,4780,VM 647 ,1,871,289
HW 776,3,12018,2457,,0,0,0
HW 777,2,26656,285,,0,0,0
HW 778,23,13515,1661,VM 60 VM 984 ,5,5013,637
HW 779,9,22860,4316,VM 913 ,3,2776,202
HW 780,7,6584,851,VM 653 ,1,4384,294
HW 781,25,42776,194,,0,0,0
HW 782,23,38801,923,VM 264 VM 745 VM 906 ,7,7656,404
HW 783,1,47702,2006,VM 230 VM 670 ,3,5523,600
HW 784,28,33088,2096,VM 124 ,2,4057,340
HW 785,15,25345,942,,0,0,0
HW 786,10,14507,1161,,0,0,0
HW 787,18,17767,519,,0,0,0
HW 788,19,17560,4140,VM 314 VM 974 ,6,3112,807
HW 789,28,19427,1951,VM 96 VM 364 VM 896 ,10,6665,880
HW 790,26,20603,4445,VM 615 ,2,3538,262
HW 791,19,38729,4735,,0,0,0
HW 792,42,15623,1922,,0,0,0
HW 793,37,30758,74,VM 344 VM 870 ,7,3873,418
HW 794,2,1820,810,,0,0,0
HW 795,1,36936,898,,0,0,0
HW 796,17,18775,1873,VM 34 VM 224 ,5,2223,525
HW 797,3,9280,4939,,0,0,0
HW 798,41,9064,4881,VM 868 ,2,2723,279
HW 799,47,5094,4118,VM 106 ,1,3916,28
HW 800,42,4380,3713,VM 354 ,1,100,54
HW 801,18,29579,2985,VM 62 VM 866 ,4,5169,527
HW 802,26,42704,3410,,0,0,0
HW 803,5,23566,1664,VM 798 ,4,4845,50
HW 804,42,34973,2202,VM 318 VM 501 ,3,3725,282
HW 805,44,25756,3643,VM 605 ,1,4648,423
HW 806,30,16867,4400,VM 32 ,4,4174,140
HW 807,27,20309,4381,,0,0,0
HW 808,36,37570,2070,,0,0,0
HW 809,38,12930,2491,,0,0,0
HW 810,23,41242,3623,VM 481 ,3,352,315
HW 811,32,40735,2763,VM 809 ,1,1613,53
HW 812,1,35867,275,,0,0,0
HW 813,40,31911,4343,VM 787 VM 925 ,2,3597,798
HW 814,24,36494,2458,,0,0,0
HW 815,11,11720,2514,VM 316 ,1,2424,454
HW 816,17,17668,1219,,0,0,0
HW 817,11,37616,4114,VM 91 VM 357 VM 754 VM 901 ,5,10051,956
HW 818,38,11143,1984,,0,0,0
HW 819,14,1601,2081,VM 227 VM 435 VM 688 ,5,11722,901
HW 820,29,46488,2478,VM 88 ,1,2990,180
HW 821,15,15521,4816,VM 513 VM 987 ,3,4454,878
HW 822,35,31733,2338,VM 406 ,3,4492,101
HW 823,29,330,1380,VM 276 ,3,1196,115
HW 824,24,20048,955,VM 226 VM 518 VM 854 ,5,7243,1002
HW 825,18,3863,382,,0,0,0
HW 826,33,14236,3319,VM 857 ,3,2850,413
HW 827,48,20946,2008,,0,0,0
HW 828,4,39412,2265,VM 284 ,3,2401,405
HW 829,27,22367,982,VM 6 VM 322 VM 714 ,4,3990,697
HW 830,33,2995,2191,,0,0,0
HW 831,25,5221,4438,VM 775 ,1,4734,168
HW 832,34,30649,4450,,0,0,0
HW 833,31,11102,227,,0,0,0
HW 834,31,34001,2579,,0,0,0
HW 835,6,2708,2172,VM 592 VM 937 ,3,2173,484
HW 836,48,6290,933,,0,0,0
HW 837,31,15506,2120,,0,0,0
HW 838,44,2017,4237,VM 334 VM 902 ,4,7813,112
HW 839,34,33486,1501,,0,0,0
HW 840,1,16380,1889,,0,0,0
HW 841,40,15792,732,VM 376 ,1,2003,392
HW 842,41,15968,2375,VM 394 VM 451 ,5,5041,437
HW 843,7,40655,3402,VM 217 ,2,2708,299
HW 844,45,18682,2918,,0,0,0
HW 845,31,40794,2517,,0,0,0
HW 846,23,34048,2018,VM 425 ,3,2794,262
HW 847,10,39056,1233,VM 440 VM 557 VM 584 ,6,13508,1068
HW 848,45,44486,141,VM 735 ,1,3182,334
HW 849,46,27835,4718,VM 796 ,1,3942,168
HW 850,37,19336,2741,VM 112 ,1,4483,420
HW 851,17,21842,4226,VM 40 VM 994 ,2,3737,475
HW 852,2,627,1462,VM 193 VM 401 VM 579 VM 932 ,10,13104,961
HW 853,45,41436,3683,VM 610 ,3,2194,472
HW 854,36,48096,1859,VM 864 VM 912 ,6,6897,254
HW 855,43,46323,2291,VM 439 VM 920 ,5,7471,414
HW 856,44,29567,4937,,0,0,0
HW 857,24,44578,3921,VM 306 ,3,525,423
HW 858,31,36626,4901,VM 922 ,4,1214,67
HW 859,24,35005,2470,VM 712 ,2,708,128
HW 860,7,47925,1731,VM 496 ,3,2231,422
HW 861,39,26830,2487,,0,0,0
HW 862,42,28332,950,VM 255 ,3,3383,220
HW 863,15,46965,1321,VM 196 ,2,3521,485
HW 864,34,49484,3273,,0,0,0
HW 865,1,33946,3757,VM 799 VM 1000 ,2,1327,312
HW 866,23,722,2062,,0,0,0
HW 867,3,48533,753,VM 319 VM 356 ,4,7642,277
HW 868,38,41583,4737,VM 961 ,3,224,312
HW 869,21,13492,1857,,0,0,0
HW 870,21,12224,679,VM 589 ,1,543,369
HW 871,3,40860,2231,VM 731 VM 983 ,3,6919,695
HW 872,20,33839,4989,VM 239 ,2,897,88
HW 873,3,40728,1910,VM 352 ,3,750,189
HW 874,1,11124,1528,VM 200 ,3,2788,185
HW 875,4,35178,952,VM 462 ,2,1073,285
HW 876,20,15392,1636,VM 782 ,4,2194,268
HW 877,33,18326,1892,VM 635 ,2,2613,300
HW 878,17,23496,142,VM 952 ,2,378,56
HW 879,5,4498,2417,VM 836 ,4,1516,391
HW 880,21,41265,3752,,0,0,0
HW 881,16,2519,4256,VM 783 ,1,4210,495
HW 882,46,23762,3637,VM 50 VM 202 VM 666 VM 941 ,11,5395,501
HW 883,34,33141,3934,VM 785 ,4,462,216
HW 884,20,100,4264,VM 437 VM 587 ,3,4563,388
HW 885,4,47009,523,,0,0,0
HW 886,27,20494,966,VM 528 ,4,1092,31
HW 887,12,32778,2890,VM 351 ,1,835,354
HW 888,14,4212,3908,VM 663 VM 742 VM 844 ,9,5517,964
HW 889,26,24372,2852,VM 236 ,3,2218,10
HW 890,46,11184,4321,VM 288 VM 977 ,5,4042,251
HW 891,43,45689,2118,,0,0,0
HW 892,3,29108,3974,,0,0,0
HW 893,24,32779,4087,VM 410 ,1,1847,127
HW 894,8,23051,854,,0,0,0
HW 895,48,12608,481,VM 676 ,2,4034,320
HW 896,45,32458,908,,0,0,0
HW 897,7,23659,2002,,0,0,0
HW 898,38,12487,4301,VM 107 ,1,4188,266
HW 899,30,43945,3680,,0,0,0
HW 900,2,3243,2144,VM 689 ,1,1634,457
HW 901,35,43378,4438,VM 66 VM 741 ,5,3479,724
HW 902,35,43422,4505,,0,0,0
HW 903,2,49176,1553,VM 184 ,1,3788,305
HW 904,30,29053,4274,VM 341 VM 565 ,3,7793,680
HW 905,14,19175,4631,VM 630 VM 687 ,2,6953,418
HW 906,16,4796,4205,VM 268 VM 393 ,3,4762,690
HW 907,34,100,3447,,0,0,0
HW 908,27,24416,1919,VM 982 ,1,4895,10
HW 909,13,36449,467,,0,0,0
HW 910,44,9401,1806,VM 114 ,4,2432,99
HW 911,14,28325,2915,,0,0,0
HW 912,49,34891,3340,,0,0,0
HW 913,1,1008,2472,,0,0,0
HW 914,1,40640,1128,,0,0,0
HW 915,40,40048,1806,,0,0,0
HW 916,11,20783,2043,,0,0,0
HW 917,27,6135,3144,,0,0,0
HW 918,49,30170,4458,VM 507 ,1,4568,334
HW 919,18,10901,1854,VM 413 ,1,3750,437
HW 920,27,30654,2196,,0,0,0
HW 921,8,30198,4819,VM 111 ,3,4434,10
HW 922,19,8071,3418,,0,0,0
HW 923,34,19508,4169,VM 47 ,3,1708,464
HW 924,49,48267,4867,VM 581 ,4,2702,474
HW 925,5,26175,4465,VM 163 ,1,327,435
HW 926,37,18006,3428,VM 225 VM 472 ,4,8925,641
HW 927,10,17493,3492,,0,0,0
HW 928,35,37294,1588,,0,0,0
HW 929,25,29702,1818,VM 477 VM 643 ,7,1348,799
HW 930,37,32837,1706,,0,0,0
HW 931,27,35102,4818,VM 38 VM 532 ,4,6128,485
HW 932,31,15951,1868,VM 330 ,1,1099,206
HW 933,38,7254,1918,VM 19 ,4,1543,427
HW 934,12,41396,882,VM 597 ,1,3323,238
HW 935,36,24448,4881,VM 405 ,2,416,187
HW 936,18,18814,1713,VM 398 ,1,2457,340
HW 937,23,40705,4571,VM 702 ,1,3833,362
HW 938,47,4471,475,VM 369 VM 530 VM 578 VM 951 ,13,9388,963
HW 939,35,709,175,VM 381 VM 465 ,6,7475,336
HW 940,11,45273,1277,VM 64 VM 499 VM 717 ,8,5137,821
HW 941,8,48889,1337,VM 167 ,3,4830,64
HW 942,32,47675,1510,VM 42 ,1,2443,122
HW 943,37,4576,1526,,0,0,0
HW 944,23,3510,1134,VM 261 VM 806 ,6,9871,459
HW 945,5,30775,531,VM 821 ,1,2151,242
HW 946,42,20616,673,VM 420 ,3,4984,193
HW 947,34,26851,2816,,0,0,0
HW 948,8,35514,3650,VM 443 VM 467 VM 729 ,6,4818,745
HW 949,11,28627,2276,VM 282 VM 328 ,6,2405,319
HW 950,3,5747,4379,VM 368 ,2,1499,102
HW 951,20,8427,3280,VM 298 VM 418 ,3,5577,796
HW 952,3,2427,3278,VM 28 ,1,2565,126
HW 953,43,2914,3936,,0,0,0
HW 954,1,6421,162,,0,0,0
HW 955,43,5873,3784,,0,0,0
HW 956,10,20513,2471,VM 117 VM 679 ,3,2866,516
HW 957,31,33819,1258,VM 594 ,4,3015,96
HW 958,17,31997,2736,,0,0,0
HW 959,25,44545,2775,VM 262 ,1,3650,243
HW 960,36,16211,3235,VM 526 VM 793 ,2,6285,209
HW 961,21,17006,2285,VM 179 VM 187 VM 672 VM 849 ,9,7097,587
HW 962,28,28364,31,VM 215 VM 551 ,3,4189,586
HW 963,11,17501,2005,VM 347 VM 831 ,3,1668,511
HW 964,39,14088,3134,VM 415 VM 979 ,6,6883,198
HW 965,4,3749,4533,VM 339 ,3,1922,379
HW 966,43,24970,396,VM 127 ,1,2144,17
HW 967,13,29605,844,VM 84 ,4,4568,225
HW 968,24,34080,3818,,0,0,0
HW 969,24,47696,1096,VM 725 ,2,2310,73
HW 970,28,34305,1039,,0,0,0
HW 971,18,31900,877,,0,0,0
HW 972,37,4109,4887,VM 118 VM 492 ,4,4473,642
HW 973,18,12395,3214,VM 700 ,1,138,25
HW 974,33,46898,4624,VM 21 VM 131 ,7,8914,596
HW 975,42,41819,4594,,0,0,0
HW 976,31,41126,1098,,0,0,0
HW 977,25,15221,446,,0,0,0
HW 978,2,14136,728,VM 409 VM 669 VM 980 ,10,8565,520
HW 979,20,49904,3323,VM 568 VM 774 ,4,5994,544
HW 980,40,17706,1579,,0,0,0
HW 981,41,34587,4904,VM 897 ,3,404,118
HW 982,19,2673,1672,VM 960 ,1,3598,254
HW 983,25,23517,91,,0,0,0
HW 984,45,12655,885,VM 521 VM 529 ,6,1838,235
HW 985,34,38216,3034,,0,0,0
HW 986,26,37846,2971,VM 968 ,1,806,30
HW 987,23,32548,2892,,0,0,0
HW 988,37,42544,3299,,0,0,0
HW 989,30,843,2197,,0,0,0
HW 990,44,29338,2352,VM 674 ,1,3754,189
HW 991,41,41295,2814,VM 53 VM 484 ,5,8390,521
HW 992,8,36775,3871,VM 257 VM 693 ,5,2056,697
HW 993,25,20023,4769,VM 624 ,1,437,83
HW 994,45,40343,3000,VM 673 ,3,1672,193
HW 995,4,34564,4683,VM 515 ,4,2476,341
HW 996,4,1651,2256,VM 139 ,4,3132,470
HW 997,2,8652,4664,VM 209 ,2,4385,150
HW 998,23,21702,1325,VM 270 ,1,3008,156
HW 999,4,24642,329,VM 590 ,1,3634,137
HW 1000,8,18946,3381,,0,0,0
