HW Name,HW CPU, HW Mem, HW Netz, VMs, VMs CPU, VMs Mem, VMs Netz
HW 1838,33,34668,252,,0,0,0
HW 1839,3,43857,4274,,0,0,0
HW 1840,23,45232,207,,0,0,0
HW 1841,49,32313,1138,,0,0,0
HW 1842,37,45343,2528,,0,0,0
HW 1843,16,48075,303,,0,0,0
HW 1844,28,32194,2690,,0,0,0
HW 1845,27,34336,4570,,0,0,0
HW 1846,29,29014,4085,,0,0,0
HW 1847,38,46034,4266,,0,0,0
HW 1848,11,44137,2711,,0,0,0
HW 1849,36,19459,1394,,0,0,0
HW 1850,8,14435,3363,,0,0,0
HW 1851,36,17073,68,,0,0,0
HW 1852,1,2433,1077,,0,0,0
HW 1853,7,1305,4517,,0,0,0
HW 1854,6,48157,519,,0,0,0
HW 1855,26,38033,4503,,0,0,0
HW 1856,5,14087,4033,,0,0,0
HW 1857,29,7083,4528,,0,0,0
HW 1858,32,10228,3770,,0,0,0
HW 1859,5,13279,126,,0,0,0
HW 1860,33,26181,1383,,0,0,0
HW 1861,15,37967,4571,,0,0,0
HW 1862,8,44803,2611,,0,0,0
HW 1863,28,30835,1022,,0,0,0
HW 1864,42,33595,2752,,0,0,0
HW 1865,48,4311,4686,,0,0,0
HW 1866,18,32745,4768,,0,0,0
HW 1867,49,14567,1733,,0,0,0
HW 1868,29,34762,951,,0,0,0
HW 1869,3,31713,1209,,0,0,0
HW 1870,2,18284,3886,,0,0,0
HW 1871,35,47296,3932,,0,0,0
HW 1872,19,45707,1475,,0,0,0
HW 1873,34,25647,1589,,0,0,0
HW 1874,30,10243,1119,,0,0,0
HW 1875,26,30595,2004,,0,0,0
HW 1876,3,46511,744,,0,0,0
HW 1877,44,34928,4727,,0,0,0
HW 1878,11,10243,1093,,0,0,0
HW 1879,12,23797,2705,,0,0,0
HW 1880,17,46731,2921,,0,0,0
HW 1881,39,17824,1388,,0,0,0
HW 1882,20,25615,1102,,0,0,0
HW 1883,13,17543,378,,0,0,0
HW 1884,14,17053,968,,0,0,0
HW 1885,10,39083,3653,,0,0,0
HW 1886,10,3493,1850,,0,0,0
HW 1887,41,45821,2833,,0,0,0
HW 1888,32,43728,1951,,0,0,0
HW 1889,11,11549,1547,,0,0,0
HW 1890,2,24782,3664,,0,0,0
HW 1891,14,25110,4039,,0,0,0
HW 1892,6,19973,4661,,0,0,0
HW 1893,44,42366,4045,,0,0,0
HW 1894,26,22314,3722,,0,0,0
HW 1895,15,29768,3088,,0,0,0
HW 1896,39,44640,4146,,0,0,0
HW 1897,4,1069,532,,0,0,0
HW 1898,37,36577,2630,,0,0,0
HW 1899,5,19333,4607,,0,0,0
HW 1900,11,2993,2971,,0,0,0
HW 1901,29,45041,2562,,0,0,0
HW 1902,46,44926,2532,,0,0,0
HW 1903,30,25793,3796,,0,0,0
HW 1904,5,7414,2782,,0,0,0
HW 1905,5,16993,4293,,0,0,0
HW 1906,17,46113,3866,,0,0,0
HW 1907,12,37288,4682,,0,0,0
HW 1908,1,27264,2108,,0,0,0
HW 1909,2,19209,3440,,0,0,0
HW 1910,15,1374,3937,,0,0,0
HW 1911,1,28999,2856,,0,0,0
HW 1912,22,36998,2322,,0,0,0
HW 1913,8,20292,2831,,0,0,0
HW 1914,2,26124,2596,,0,0,0
HW 1915,15,42212,4068,,0,0,0
HW 1916,9,9900,3207,,0,0,0
HW 1917,27,12163,766,,0,0,0
HW 1918,29,42571,3569,,0,0,0
HW 1919,32,48761,2428,,0,0,0
HW 1920,34,31562,2761,,0,0,0
HW 1921,38,7915,1339,,0,0,0
HW 1922,16,43269,4257,,0,0,0
HW 1923,11,10117,1731,,0,0,0
HW 1924,18,2361,2567,,0,0,0
HW 1925,25,4993,3677,,0,0,0
HW 1926,49,28741,2289,,0,0,0
HW 1927,47,48513,508,,0,0,0
HW 1928,41,41830,448,,0,0,0
HW 1929,17,32941,1686,,0,0,0
HW 1930,37,18903,3586,,0,0,0
HW 1931,27,41438,849,,0,0,0
HW 1932,18,49820,1010,,0,0,0
HW 1933,16,10646,3388,,0,0,0
HW 1934,11,48007,4325,,0,0,0
HW 1935,14,30780,2830,,0,0,0
HW 1936,14,19874,2228,,0,0,0
HW 1937,31,4711,1260,,0,0,0
HW 1938,47,36288,2842,,0,0,0
HW 1939,20,3785,491,,0,0,0
HW 1940,22,39104,2337,,0,0,0
HW 1941,29,8107,2158,,0,0,0
HW 1942,28,38360,2371,,0,0,0
HW 1943,7,4773,1793,,0,0,0
HW 1944,6,46248,1012,,0,0,0
HW 1945,41,46853,2421,,0,0,0
HW 1946,25,48757,1334,,0,0,0
HW 1947,15,24330,3781,,0,0,0
HW 1948,32,5359,2107,,0,0,0
HW 1949,42,21877,617,,0,0,0
HW 1950,37,48754,4909,,0,0,0
HW 1951,32,36346,367,,0,0,0
HW 1952,1,36818,2142,,0,0,0
HW 1953,22,3642,2095,,0,0,0
HW 1954,8,5806,4682,,0,0,0
HW 1955,38,12910,3599,,0,0,0
HW 1956,49,30019,4222,,0,0,0
HW 1957,25,18448,1055,,0,0,0
HW 1958,19,37578,2313,,0,0,0
HW 1959,48,42625,180,,0,0,0
HW 1960,9,43171,1131,,0,0,0
HW 1961,20,47615,2239,,0,0,0
HW 1962,30,26618,3464,,0,0,0
HW 1963,34,9384,3153,,0,0,0
HW 1964,5,25236,4057,,0,0,0
HW 1965,7,3924,581,,0,0,0
HW 1966,6,19224,4525,,0,0,0
HW 1967,19,6109,4218,,0,0,0
HW 1968,45,22952,4664,,0,0,0
HW 1969,11,3888,3230,,0,0,0
HW 1970,44,13003,2178,,0,0,0
HW 1971,45,11298,10,,0,0,0
HW 1972,26,12354,3094,,0,0,0
HW 1973,23,19496,4292,,0,0,0
HW 1974,37,32024,4342,,0,0,0
HW 1975,27,45545,865,,0,0,0
HW 1976,42,19015,2943,,0,0,0
HW 1977,34,19077,3398,,0,0,0
HW 1978,8,6254,684,,0,0,0
HW 1979,13,431,3335,,0,0,0
HW 1980,43,14566,1319,,0,0,0
HW 1981,12,43937,4813,,0,0,0
HW 1982,7,13271,1620,,0,0,0
HW 1983,26,43391,2208,,0,0,0
HW 1984,36,48735,2738,,0,0,0
HW 1985,18,15281,4249,,0,0,0
HW 1986,14,4900,1541,,0,0,0
HW 1987,4,49245,603,,0,0,0
HW 1988,26,46358,4837,,0,0,0
HW 1989,43,24796,878,,0,0,0
HW 1990,32,29584,4912,,0,0,0
HW 1991,42,42165,815,,0,0,0
HW 1992,47,17368,1757,,0,0,0
HW 1993,40,32037,2116,,0,0,0
HW 1994,23,22864,2911,,0,0,0
HW 1995,49,832,812,,0,0,0
HW 1996,26,44868,2448,,0,0,0
HW 1997,18,22472,3816,,0,0,0
HW 1998,11,23349,3365,,0,0,0
HW 1999,49,34481,437,,0,0,0
HW 2000,5,31809,1179,,0,0,0
HW 2001,9,21687,3261,,0,0,0
HW 2002,1,30003,2949,,0,0,0
HW 2003,28,28376,3059,,0,0,0
HW 2004,45,769,1170,,0,0,0
HW 2005,40,13857,2082,,0,0,0
HW 2006,25,48482,2895,,0,0,0
HW 2007,26,34092,2337,,0,0,0
HW 2008,32,3632,4458,,0,0,0
HW 2009,39,26085,692,,0,0,0
HW 2010,49,29530,2840,,0,0,0
HW 2011,3,42712,131,,0,0,0
HW 2012,28,8798,1918,,0,0,0
HW 2013,34,14712,231,,0,0,0
HW 2014,38,31262,1941,,0,0,0
HW 2015,5,27722,180,,0,0,0
HW 2016,44,42759,1765,,0,0,0
HW 2017,36,25065,2194,,0,0,0
HW 2018,48,39308,1909,,0,0,0
HW 2019,9,29023,3246,,0,0,0
HW 2020,21,20544,2850,,0,0,0
HW 2021,33,42469,4958,,0,0,0
HW 2022,4,4460,3346,,0,0,0
HW 2023,12,20016,2700,,0,0,0
HW 2024,22,5650,657,,0,0,0
HW 2025,30,9618,353,,0,0,0
HW 2026,30,6513,4462,,0,0,0
HW 2027,42,6232,255,,0,0,0
HW 2028,28,44615,4078,,0,0,0
HW 2029,30,3624,2098,,0,0,0
HW 2030,29,25526,147,,0,0,0
HW 2031,3,46390,4582,,0,0,0
HW 2032,32,24352,4834,,0,0,0
HW 2033,2,45183,1568,,0,0,0
HW 2034,35,47648,4295,,0,0,0
HW 2035,14,15146,883,,0,0,0
HW 2036,22,1803,3752,,0,0,0
HW 2037,3,2426,4720,,0,0,0
HW 2038,14,2061,4329,,0,0,0
HW 2039,35,41105,2271,,0,0,0
HW 2040,18,5305,4103,,0,0,0
HW 2041,25,3011,2324,,0,0,0
HW 2042,22,18409,4010,,0,0,0
HW 2043,44,3904,3829,,0,0,0
HW 2044,21,5362,1732,,0,0,0
HW 2045,15,30008,3710,,0,0,0
HW 2046,46,10324,3824,,0,0,0
HW 2047,14,10357,2635,,0,0,0
HW 2048,25,49246,4879,,0,0,0
HW 2049,25,49999,2238,,0,0,0
HW 2050,33,30395,2587,,0,0,0
HW 2051,36,41786,1808,,0,0,0
HW 2052,23,49010,3328,,0,0,0
HW 2053,42,5671,3461,,0,0,0
HW 2054,5,5014,4309,,0,0,0
HW 2055,21,22692,3706,,0,0,0
HW 2056,1,6097,1850,,0,0,0
HW 2057,17,49957,4622,,0,0,0
HW 2058,48,44148,857,,0,0,0
HW 2059,35,4939,1850,,0,0,0
HW 2060,9,47787,1852,,0,0,0
HW 2061,46,4479,1578,,0,0,0
HW 2062,16,31068,3590,,0,0,0
HW 2063,20,41550,2937,,0,0,0
HW 2064,13,41186,2654,,0,0,0
HW 2065,44,41708,1609,,0,0,0
HW 2066,2,30519,801,,0,0,0
HW 2067,24,40066,4429,,0,0,0
HW 2068,8,39372,4944,,0,0,0
HW 2069,22,17852,2720,,0,0,0
HW 2070,32,10719,2613,,0,0,0
HW 2071,1,37248,4663,,0,0,0
HW 2072,44,1693,3669,,0,0,0
HW 2073,4,21972,2064,,0,0,0
HW 2074,34,4854,853,,0,0,0
HW 2075,1,24643,1259,,0,0,0
HW 2076,49,15981,919,,0,0,0
HW 2077,6,6347,2977,,0,0,0
HW 2078,19,41557,3402,,0,0,0
HW 2079,30,28193,4743,,0,0,0
HW 2080,31,34663,1281,,0,0,0
HW 2081,14,23452,1825,,0,0,0
HW 2082,7,989,605,,0,0,0
HW 2083,5,4719,2819,,0,0,0
HW 2084,10,19469,2602,,0,0,0
HW 2085,13,16286,2402,,0,0,0
HW 2086,4,3833,459,,0,0,0
HW 2087,6,13647,1553,,0,0,0
HW 2088,4,20464,4224,,0,0,0
HW 2089,11,41057,2011,,0,0,0
HW 2090,1,14547,4601,,0,0,0
HW 2091,21,3840,2933,,0,0,0
HW 2092,34,44744,2393,,0,0,0
HW 2093,5,44427,4606,,0,0,0
HW 2094,11,37746,3424,,0,0,0
HW 2095,21,22838,3796,,0,0,0
HW 2096,34,48065,3860,,0,0,0
HW 2097,41,21692,2429,,0,0,0
HW 2098,35,7531,1129,,0,0,0
HW 2099,42,9170,3986,,0,0,0
HW 2100,22,9114,3532,,0,0,0
HW 2101,26,47351,3536,,0,0,0
HW 2102,40,13963,42,,0,0,0
HW 2103,7,17719,1830,,0,0,0
HW 2104,40,20983,495,,0,0,0
HW 2105,26,45535,3324,,0,0,0
HW 2106,1,28703,3176,,0,0,0
HW 2107,40,3347,2591,,0,0,0
HW 2108,24,7685,3807,,0,0,0
HW 2109,2,4747,3831,,0,0,0
HW 2110,36,33105,4716,,0,0,0
HW 2111,40,49192,445,,0,0,0
HW 2112,39,45289,86,,0,0,0
HW 2113,16,39249,4997,,0,0,0
HW 2114,32,16739,4972,,0,0,0
HW 2115,36,23144,1792,,0,0,0
HW 2116,46,37429,4168,,0,0,0
HW 2117,48,8276,2391,,0,0,0
HW 2118,25,2452,4203,,0,0,0
HW 2119,19,29089,2314,,0,0,0
HW 2120,7,13513,1957,,0,0,0
HW 2121,26,24040,1047,,0,0,0
HW 2122,41,15663,3785,,0,0,0
HW 2123,48,38476,2111,,0,0,0
HW 2124,17,35034,999,,0,0,0
HW 2125,8,10184,39,,0,0,0
HW 2126,37,590,3240,,0,0,0
HW 2127,34,42723,2545,,0,0,0
HW 2128,22,10843,4363,,0,0,0
HW 2129,33,14004,2245,,0,0,0
HW 2130,33,44534,2889,,0,0,0
HW 2131,7,7819,36,,0,0,0
HW 2132,21,36158,2005,,0,0,0
HW 2133,7,28359,3432,,0,0,0
HW 2134,19,3273,4145,,0,0,0
HW 2135,1,39310,1045,,0,0,0
HW 2136,15,32464,1016,,0,0,0
HW 2137,26,42682,4313,,0,0,0
HW 2138,23,25897,2869,,0,0,0
HW 2139,49,28585,3753,,0,0,0
HW 2140,13,26199,1966,,0,0,0
HW 2141,49,17001,3578,,0,0,0
HW 2142,43,6206,681,,0,0,0
HW 2143,41,100,647,,0,0,0
HW 2144,32,13415,2932,,0,0,0
HW 2145,1,8264,4107,,0,0,0
HW 2146,18,39976,4683,,0,0,0
HW 2147,29,13520,2202,,0,0,0
HW 2148,31,15204,826,,0,0,0
HW 2149,30,24588,3628,,0,0,0
HW 2150,20,43024,2733,,0,0,0
HW 2151,38,46285,182,,0,0,0
HW 2152,24,34831,1193,,0,0,0
HW 2153,11,40364,4973,,0,0,0
HW 2154,10,34111,4148,,0,0,0
HW 2155,8,36664,4797,,0,0,0
HW 2156,19,32032,2848,,0,0,0
HW 2157,15,23314,4803,,0,0,0
HW 2158,11,9181,4584,,0,0,0
HW 2159,12,12207,2973,,0,0,0
HW 2160,16,32925,2494,,0,0,0
HW 2161,48,3794,3287,,0,0,0
HW 2162,14,29426,3773,,0,0,0
HW 2163,29,4946,357,,0,0,0
HW 2164,40,45386,1821,,0,0,0
HW 2165,27,6687,606,,0,0,0
HW 2166,24,15020,845,,0,0,0
HW 2167,39,19970,2424,,0,0,0
HW 2168,7,49604,566,,0,0,0
HW 2169,42,17276,4441,,0,0,0
HW 2170,46,29217,4100,,0,0,0
HW 2171,5,23955,92,,0,0,0
HW 2172,7,31833,3544,,0,0,0
HW 2173,21,14456,712,,0,0,0
HW 2174,46,3733,310,,0,0,0
HW 2175,41,6464,2670,,0,0,0
HW 2176,48,26049,2842,,0,0,0
HW 2177,20,27510,2783,,0,0,0
HW 2178,12,46064,2970,,0,0,0
HW 2179,5,38942,717,,0,0,0
HW 2180,17,23432,3073,,0,0,0
HW 2181,17,6561,2151,,0,0,0
HW 2182,47,32491,4306,,0,0,0
HW 2183,45,14378,3478,,0,0,0
HW 2184,39,3161,2965,,0,0,0
HW 2185,49,41541,1275,,0,0,0
HW 2186,25,27145,2393,,0,0,0
HW 2187,46,44621,10,,0,0,0
HW 2188,1,30078,454,,0,0,0
HW 2189,47,20267,1692,,0,0,0
HW 2190,18,27446,2305,,0,0,0
HW 2191,25,22256,4856,,0,0,0
HW 2192,39,5221,996,,0,0,0
HW 2193,13,32838,2884,,0,0,0
HW 2194,39,19754,3929,,0,0,0
HW 2195,4,19806,3373,,0,0,0
HW 2196,31,44193,4930,,0,0,0
HW 2197,38,7175,4556,,0,0,0
HW 2198,42,35883,3869,,0,0,0
HW 2199,38,862,3057,,0,0,0
HW 2200,7,45630,4423,,0,0,0
HW 2201,41,49032,1965,,0,0,0
HW 2202,3,31512,4749,,0,0,0
HW 2203,14,5449,1298,,0,0,0
HW 2204,16,47868,3849,,0,0,0
HW 2205,49,9292,846,,0,0,0
HW 2206,15,11241,2188,,0,0,0
HW 2207,35,45656,947,,0,0,0
HW 2208,34,6112,4339,,0,0,0
HW 2209,4,11734,142,,0,0,0
HW 2210,45,2263,2804,,0,0,0
HW 2211,8,7137,3673,,0,0,0
HW 2212,36,5084,3751,,0,0,0
HW 2213,39,45826,2323,,0,0,0
HW 2214,19,29254,782,,0,0,0
HW 2215,10,47693,1912,,0,0,0
HW 2216,5,3231,2374,,0,0,0
HW 2217,13,11353,2458,,0,0,0
HW 2218,10,17143,754,,0,0,0
HW 2219,29,15589,3394,,0,0,0
HW 2220,42,34116,2373,,0,0,0
HW 2221,48,44899,3434,,0,0,0
HW 2222,42,45953,1152,,0,0,0
HW 2223,14,27739,2774,,0,0,0
HW 2224,42,18590,261,,0,0,0
HW 2225,24,12373,808,,0,0,0
HW 2226,40,2829,4590,,0,0,0
HW 2227,1,1223,2767,,0,0,0
HW 2228,30,17755,1538,,0,0,0
HW 2229,13,16848,1703,,0,0,0
HW 2230,23,20776,407,,0,0,0
HW 2231,43,20925,2401,,0,0,0
HW 2232,35,31598,114,,0,0,0
HW 2233,9,46981,2895,,0,0,0
HW 2234,49,11437,4106,,0,0,0
HW 2235,10,1336,2569,,0,0,0
HW 2236,13,21447,2175,,0,0,0
HW 2237,26,28302,3897,,0,0,0
HW 2238,1,40510,4188,,0,0,0
HW 2239,37,11718,3975,,0,0,0
HW 2240,18,6144,4805,,0,0,0
HW 2241,15,37502,1254,,0,0,0
HW 2242,48,9084,3651,,0,0,0
HW 2243,21,30963,4810,,0,0,0
HW 2244,46,1982,3937,,0,0,0
HW 2245,12,48713,588,,0,0,0
HW 2246,9,42339,1409,,0,0,0
HW 2247,37,31549,94,,0,0,0
HW 2248,6,45072,4010,,0,0,0
HW 2249,40,571,3075,,0,0,0
HW 2250,6,48592,2810,,0,0,0
HW 2251,28,10954,1551,,0,0,0
HW 2252,24,1835,3160,,0,0,0
HW 2253,20,3509,2994,,0,0,0
HW 2254,21,46707,3618,,0,0,0
HW 2255,1,43864,1186,,0,0,0
HW 2256,5,38800,2815,,0,0,0
HW 2257,37,48447,2856,,0,0,0
HW 2258,14,18328,2953,,0,0,0
HW 2259,9,19338,3329,,0,0,0
HW 2260,27,36792,4128,,0,0,0
HW 2261,43,30567,2257,,0,0,0
HW 2262,20,23258,3019,,0,0,0
HW 2263,7,3936,3910,,0,0,0
HW 2264,32,46973,962,,0,0,0
HW 2265,4,15433,1142,,0,0,0
HW 2266,38,21679,1807,,0,0,0
HW 2267,22,34528,2025,,0,0,0
HW 2268,48,46962,4887,,0,0,0
HW 2269,11,49173,2519,,0,0,0
HW 2270,16,25592,4449,,0,0,0
HW 2271,23,43220,2507,,0,0,0
HW 2272,44,14501,2094,,0,0,0
HW 2273,15,49800,3856,,0,0,0
HW 2274,23,4148,4471,,0,0,0
HW 2275,42,1408,4246,,0,0,0
HW 2276,28,43809,87,,0,0,0
HW 2277,12,13155,457,,0,0,0
HW 2278,20,43074,2852,,0,0,0
HW 2279,27,40570,2294,,0,0,0
HW 2280,30,35851,3626,,0,0,0
HW 2281,11,24166,2996,,0,0,0
HW 2282,28,7565,550,,0,0,0
HW 2283,6,13871,2547,,0,0,0
HW 2284,26,48304,4575,,0,0,0
HW 2285,11,32364,134,,0,0,0
HW 2286,1,30444,4041,,0,0,0
HW 2287,18,5107,755,,0,0,0
HW 2288,46,43973,4058,,0,0,0
HW 2289,18,29754,695,,0,0,0
HW 2290,27,43402,3306,,0,0,0
HW 2291,1,19859,3062,,0,0,0
HW 2292,49,27830,2728,,0,0,0
HW 2293,38,9186,3342,,0,0,0
HW 2294,32,38464,2798,,0,0,0
HW 2295,37,8068,2923,,0,0,0
HW 2296,18,12707,883,,0,0,0
HW 2297,18,32453,4922,,0,0,0
HW 2298,19,39692,3022,,0,0,0
HW 2299,41,17455,4377,,0,0,0
HW 2300,28,1944,4753,,0,0,0
HW 2301,3,49259,1784,,0,0,0
HW 2302,24,31356,3594,,0,0,0
HW 2303,38,13410,4006,,0,0,0
HW 2304,17,24059,3399,,0,0,0
HW 2305,48,31117,1317,,0,0,0
HW 2306,31,28540,2974,,0,0,0
HW 2307,30,23086,3707,,0,0,0
HW 2308,3,49625,2429,,0,0,0
HW 2309,17,18090,3757,,0,0,0
HW 2310,19,39252,481,,0,0,0
HW 2311,3,19495,3454,,0,0,0
HW 2312,8,14196,1067,,0,0,0
HW 2313,2,21032,1944,,0,0,0
HW 2314,3,3707,2690,,0,0,0
HW 2315,33,5390,2715,,0,0,0
HW 2316,28,13113,3035,,0,0,0
HW 2317,19,27731,4219,,0,0,0
HW 2318,14,6424,3948,,0,0,0
HW 2319,43,36658,918,,0,0,0
HW 2320,7,24538,4249,,0,0,0
HW 2321,49,27979,2949,,0,0,0
HW 2322,35,40286,4406,,0,0,0
HW 2323,43,40808,1538,,0,0,0
HW 2324,8,5966,1429,,0,0,0
HW 2325,6,206,3365,,0,0,0
HW 2326,27,8517,3777,,0,0,0
HW 2327,41,37955,800,,0,0,0
HW 2328,8,46808,443,,0,0,0
HW 2329,10,40819,4405,,0,0,0
HW 2330,2,30934,4903,,0,0,0
HW 2331,15,9439,846,,0,0,0
HW 2332,48,45452,1521,,0,0,0
HW 2333,29,16869,112,,0,0,0
HW 2334,44,24530,3202,,0,0,0
HW 2335,22,32897,3341,,0,0,0
HW 2336,9,13414,355,,0,0,0
HW 2337,31,33045,1849,,0,0,0
HW 2338,41,5669,1122,,0,0,0
HW 2339,2,12235,3010,,0,0,0
HW 2340,16,41880,4610,,0,0,0
HW 2341,7,25369,3127,,0,0,0
HW 2342,28,11805,906,,0,0,0
HW 2343,41,26488,1448,,0,0,0
HW 2344,10,47019,4442,,0,0,0
HW 2345,38,26202,264,,0,0,0
HW 2346,1,14716,4237,,0,0,0
HW 2347,48,3073,4702,,0,0,0
HW 2348,29,40009,3328,,0,0,0
HW 2349,12,38402,3274,,0,0,0
HW 2350,9,44732,3651,,0,0,0
HW 2351,7,38346,3711,,0,0,0
HW 2352,34,45683,1746,,0,0,0
HW 2353,9,10639,2534,,0,0,0
HW 2354,12,16404,3107,,0,0,0
HW 2355,45,41765,4500,,0,0,0
HW 2356,14,20131,1155,,0,0,0
HW 2357,25,20928,2632,,0,0,0
HW 2358,12,40448,3587,,0,0,0
HW 2359,2,19244,306,,0,0,0
HW 2360,41,42425,4151,,0,0,0
HW 2361,39,1495,619,,0,0,0
HW 2362,20,24591,4268,,0,0,0
HW 2363,46,36565,327,,0,0,0
HW 2364,48,28958,3753,,0,0,0
HW 2365,40,25040,1462,,0,0,0
HW 2366,19,7250,532,,0,0,0
HW 2367,36,14843,4733,,0,0,0
HW 2368,32,40583,412,,0,0,0
HW 2369,10,20363,3972,,0,0,0
HW 2370,45,32627,1879,,0,0,0
HW 2371,2,7219,2791,,0,0,0
HW 2372,19,22927,4585,,0,0,0
HW 2373,22,44158,763,,0,0,0
HW 2374,37,13973,759,,0,0,0
HW 2375,23,38950,592,,0,0,0
HW 2376,5,38846,550,,0,0,0
HW 2377,13,5560,953,,0,0,0
HW 2378,41,43329,2305,,0,0,0
HW 2379,41,12121,1757,,0,0,0
HW 2380,34,19040,3561,,0,0,0
HW 2381,49,20728,4295,,0,0,0
HW 2382,5,41065,96,,0,0,0
HW 2383,3,31083,3842,,0,0,0
HW 2384,38,22307,2488,,0,0,0
HW 2385,4,16426,253,,0,0,0
HW 2386,48,46978,4239,,0,0,0
HW 2387,44,45623,4720,,0,0,0
HW 2388,41,10854,3679,,0,0,0
HW 2389,44,4108,224,,0,0,0
HW 2390,26,36622,369,,0,0,0
HW 2391,5,35666,2249,,0,0,0
HW 2392,25,8417,4013,,0,0,0
HW 2393,21,9591,599,,0,0,0
HW 2394,21,1817,1544,,0,0,0
HW 2395,1,24056,1808,,0,0,0
HW 2396,21,19741,1905,,0,0,0
HW 2397,17,17818,3756,,0,0,0
HW 2398,44,13102,4490,,0,0,0
HW 2399,12,2643,4958,,0,0,0
HW 2400,20,49207,4437,,0,0,0
HW 2401,31,27634,3230,,0,0,0
HW 2402,30,34043,2221,,0,0,0
HW 2403,28,41521,3482,,0,0,0
HW 2404,32,14037,1764,,0,0,0
HW 2405,45,7842,3408,,0,0,0
HW 2406,21,32972,1728,,0,0,0
HW 2407,48,21829,1406,,0,0,0
HW 2408,38,3641,1553,,0,0,0
HW 2409,31,3062,2934,,0,0,0
HW 2410,10,36798,3181,,0,0,0
HW 2411,1,38999,3273,,0,0,0
HW 2412,44,41188,1372,,0,0,0
HW 2413,29,6147,4802,,0,0,0
HW 2414,46,44032,958,,0,0,0
HW 2415,14,15794,15,,0,0,0
HW 2416,1,6466,740,,0,0,0
HW 2417,21,43047,4632,,0,0,0
HW 2418,47,10135,1733,,0,0,0
HW 2419,20,42832,4100,,0,0,0
HW 2420,17,30526,1895,,0,0,0
HW 2421,38,6112,2112,,0,0,0
HW 2422,35,37652,930,,0,0,0
HW 2423,27,28589,3364,,0,0,0
HW 2424,39,22433,4330,,0,0,0
HW 2425,43,22839,3790,,0,0,0
HW 2426,9,46460,956,,0,0,0
HW 2427,39,41146,3033,,0,0,0
HW 2428,39,36773,2660,,0,0,0
HW 2429,1,9038,3564,,0,0,0
HW 2430,8,15666,2856,,0,0,0
HW 2431,6,10111,2790,,0,0,0
HW 2432,25,37249,586,,0,0,0
HW 2433,12,28296,153,,0,0,0
HW 2434,13,28441,2382,,0,0,0
HW 2435,23,29244,544,,0,0,0
HW 2436,3,6911,404,,0,0,0
HW 2437,36,13430,3605,,0,0,0
HW 2438,18,14168,1843,,0,0,0
HW 2439,1,8429,1625,,0,0,0
HW 2440,17,49132,2903,,0,0,0
HW 2441,43,454,587,,0,0,0
HW 2442,33,18877,640,,0,0,0
HW 2443,15,17552,1578,,0,0,0
HW 2444,14,15510,1383,,0,0,0
HW 2445,42,31211,650,,0,0,0
HW 2446,29,44949,4988,,0,0,0
HW 2447,4,44856,2502,,0,0,0
HW 2448,8,37331,1074,,0,0,0
HW 2449,41,47567,3008,,0,0,0
HW 2450,4,34511,1001,,0,0,0
HW 2451,18,8148,2027,,0,0,0
HW 2452,20,26162,1334,,0,0,0
HW 2453,27,27569,533,,0,0,0
HW 2454,4,27822,156,,0,0,0
HW 2455,46,9081,450,,0,0,0
HW 2456,4,46489,2747,,0,0,0
HW 2457,38,2550,4696,,0,0,0
HW 2458,5,8300,1969,,0,0,0
HW 2459,48,8452,427,,0,0,0
HW 2460,43,49108,4506,,0,0,0
HW 2461,23,43604,2041,,0,0,0
HW 2462,47,49565,752,,0,0,0
HW 2463,26,24168,4706,,0,0,0
HW 2464,26,38199,4409,,0,0,0
HW 2465,47,16251,4470,,0,0,0
HW 2466,45,7101,1359,,0,0,0
HW 2467,27,13109,944,,0,0,0
HW 2468,41,27696,4251,,0,0,0
HW 2469,34,23461,2186,,0,0,0
HW 2470,34,47743,3008,,0,0,0
HW 2471,40,43723,3459,,0,0,0
HW 2472,7,23639,2514,,0,0,0
HW 2473,13,39483,4517,,0,0,0
HW 2474,19,34303,510,,0,0,0
HW 2475,47,47636,4980,,0,0,0
HW 2476,21,48778,3906,,0,0,0
HW 2477,35,30118,87,,0,0,0
HW 2478,35,30132,3609,,0,0,0
HW 2479,14,6030,1968,,0,0,0
HW 2480,37,3635,1609,,0,0,0
HW 2481,5,9251,3869,,0,0,0
HW 2482,31,9367,2566,,0,0,0
HW 2483,29,29880,4981,,0,0,0
HW 2484,34,34668,2933,,0,0,0
HW 2485,9,46526,4602,,0,0,0
HW 2486,15,3006,1668,,0,0,0
HW 2487,5,32471,756,,0,0,0
HW 2488,9,5040,2556,,0,0,0
HW 2489,27,17090,1785,,0,0,0
HW 2490,20,28778,1978,,0,0,0
HW 2491,44,17847,255,,0,0,0
HW 2492,42,36768,4568,,0,0,0
HW 2493,3,21265,2103,,0,0,0
HW 2494,15,44008,365,,0,0,0
HW 2495,5,20027,1826,,0,0,0
HW 2496,48,14771,215,,0,0,0
HW 2497,3,49960,574,,0,0,0
HW 2498,23,25412,3667,,0,0,0
HW 2499,45,24950,884,,0,0,0
HW 2500,1,13496,2439,,0,0,0
HW 2501,18,30404,2021,,0,0,0
HW 2502,41,17867,4789,,0,0,0
HW 2503,1,40161,2102,,0,0,0
HW 2504,45,25398,1192,,0,0,0
HW 2505,33,6621,3591,,0,0,0
HW 2506,13,5781,1488,,0,0,0
HW 2507,8,46235,2056,,0,0,0
HW 2508,46,37616,4900,,0,0,0
