HW Name,HW CPU, HW Mem, HW Netz, VMs, VMs CPU, VMs Mem, VMs Netz
HW 23,1,39959,4933,VM 62 VM 93 VM 98 VM 118 VM 343 VM 421 VM 479 VM 524 VM 623 VM 752 VM 965 VM 1136 VM 1254 VM 1301 VM 1308 VM 1365 VM 1391 VM 1503 VM 1563 VM 1654 VM 1687 VM 1721 VM 1856 VM 1898 VM 1955 VM 2006 VM 2087 VM 2169 VM 2213 VM 2239 VM 2241 VM 2355 VM 2392 VM 2637 VM 2664 VM 2972 VM 2979 VM 2997 VM 3003 VM 3009 VM 3185 VM 3221 VM 3266 VM 3320 VM 3348 VM 3593 VM 3651 VM 3860 VM 3942 VM 4070 VM 4124 VM 4238 VM 4244 VM 4357 VM 4505 VM 4573 VM 4669 VM 4704 VM 4793 VM 4839 VM 4857 VM 4889 VM 4908 VM 4913 VM 5014 VM 5020 VM 5100 VM 5109 VM 5173 VM 5410 VM 5486 VM 5551 VM 5578 VM 5823 VM 5860 VM 5967 VM 6040 VM 6073 VM 6078 VM 6162 VM 6164 VM 6345 VM 6376 VM 6822 VM 6894 VM 6966 VM 7181 VM 7191 VM 7342 VM 7422 VM 7480 VM 7530 VM 7951 VM 7975 VM 8167 VM 8180 VM 8227 VM 8363 VM 8665 VM 8800 VM 8841 VM 8909 VM 8968 VM 9315 VM 9440 VM 9566 VM 9597 VM 9666 VM 9677 VM 9678 VM 9873 VM 9881 VM 9925 ,258,261190,26195
HW 24,41,36689,4347,VM 201 VM 211 VM 227 VM 321 VM 377 VM 425 VM 435 VM 438 VM 564 VM 672 VM 688 VM 708 VM 739 VM 755 VM 815 VM 845 VM 988 VM 999 VM 1033 VM 1266 VM 1389 VM 1394 VM 1491 VM 1584 VM 1783 VM 1943 VM 2082 VM 2237 VM 2332 VM 2511 VM 2518 VM 2570 VM 2577 VM 2660 VM 2679 VM 2732 VM 2770 VM 2908 VM 3127 VM 3191 VM 3231 VM 3301 VM 3327 VM 3660 VM 3679 VM 3781 VM 4041 VM 4065 VM 4159 VM 4162 VM 4215 VM 4294 VM 4306 VM 4327 VM 4339 VM 4411 VM 4436 VM 4531 VM 4638 VM 4766 VM 4840 VM 4941 VM 5046 VM 5206 VM 5426 VM 5524 VM 5555 VM 5700 VM 5754 VM 5872 VM 5877 VM 5888 VM 5912 VM 5966 VM 5973 VM 6179 VM 6296 VM 6316 VM 6331 VM 6368 VM 6461 VM 6469 VM 6617 VM 6731 VM 6748 VM 6789 VM 6907 VM 6949 VM 6950 VM 6979 VM 6990 VM 7010 VM 7019 VM 7108 VM 7131 VM 7211 VM 7239 VM 7255 VM 7262 VM 7487 VM 7527 VM 7595 VM 8026 VM 8062 VM 8156 VM 8325 VM 8388 VM 8407 VM 8417 VM 8450 VM 8459 VM 8556 VM 8568 VM 8624 VM 8840 VM 8889 VM 8907 VM 8972 VM 9087 VM 9273 VM 9294 VM 9332 VM 9361 VM 9445 VM 9454 VM 9499 VM 9559 VM 9595 VM 9875 VM 9980 VM 9983 ,297,362340,30845
HW 25,43,2131,926,VM 34 VM 367 VM 768 VM 844 VM 885 VM 910 VM 949 VM 976 VM 1181 VM 1205 VM 1359 VM 1490 VM 1611 VM 1642 VM 1690 VM 1694 VM 1762 VM 1818 VM 1866 VM 1931 VM 1977 VM 2034 VM 2091 VM 2212 VM 2301 VM 2339 VM 2387 VM 2500 VM 2545 VM 2565 VM 2567 VM 2599 VM 2712 VM 2720 VM 2729 VM 2840 VM 2873 VM 2890 VM 3270 VM 3272 VM 3299 VM 3374 VM 3498 VM 3701 VM 3750 VM 3886 VM 4050 VM 4098 VM 4538 VM 4568 VM 4579 VM 4871 VM 4879 VM 4927 VM 5023 VM 5758 VM 5876 VM 5886 VM 6104 VM 6252 VM 6339 VM 6431 VM 7118 VM 7350 VM 7426 VM 7538 VM 7660 VM 7709 VM 7716 VM 7843 VM 7968 VM 8083 VM 8238 VM 8384 VM 8395 VM 8485 VM 8521 VM 8531 VM 8601 VM 8614 VM 8734 VM 9009 VM 9132 VM 9168 VM 9214 VM 9550 VM 9648 VM 9688 VM 9773 VM 9826 VM 9953 ,211,207873,23782
HW 26,1,1121,3900,VM 57 VM 210 VM 300 VM 316 VM 607 VM 637 VM 656 VM 659 VM 665 VM 691 VM 707 VM 750 VM 758 VM 826 VM 967 VM 1439 VM 1609 VM 1726 VM 1806 VM 1914 VM 2096 VM 2294 VM 2305 VM 2528 VM 2540 VM 2566 VM 2671 VM 2978 VM 3222 VM 3274 VM 3443 VM 3464 VM 3595 VM 3698 VM 3828 VM 3916 VM 3943 VM 4015 VM 4122 VM 4145 VM 4221 VM 4273 VM 4345 VM 4369 VM 4546 VM 4569 VM 5060 VM 5122 VM 5144 VM 5216 VM 5375 VM 5497 VM 5641 VM 5729 VM 5765 VM 5818 VM 5939 VM 5965 VM 6047 VM 6127 VM 6238 VM 6290 VM 6326 VM 6328 VM 6407 VM 6506 VM 6547 VM 6624 VM 7269 VM 7424 VM 7442 VM 7557 VM 7581 VM 7735 VM 7736 VM 7779 VM 7830 VM 8022 VM 8036 VM 8047 VM 8228 VM 8357 VM 8549 VM 8650 VM 8690 VM 8891 VM 8954 VM 9007 VM 9341 VM 9377 VM 9411 VM 9653 VM 9681 VM 9778 VM 9797 VM 9815 ,226,258868,22730
HW 27,20,46604,1943,VM 7 VM 160 VM 285 VM 322 VM 387 VM 606 VM 666 VM 762 VM 1176 VM 1473 VM 1512 VM 1536 VM 1775 VM 1814 VM 1841 VM 2060 VM 2095 VM 2099 VM 2170 VM 2264 VM 2463 VM 2465 VM 2535 VM 2552 VM 2581 VM 2592 VM 2772 VM 2813 VM 3448 VM 3484 VM 3541 VM 3826 VM 3993 VM 4028 VM 4036 VM 4060 VM 4107 VM 4117 VM 4150 VM 4206 VM 4461 VM 4630 VM 4703 VM 4897 VM 4940 VM 4998 VM 5143 VM 5303 VM 5368 VM 5440 VM 5536 VM 6111 VM 6517 VM 6605 VM 6899 VM 6922 VM 7039 VM 7136 VM 7157 VM 7273 VM 7303 VM 7611 VM 7649 VM 7836 VM 7993 VM 8105 VM 8170 VM 8177 VM 8733 VM 8743 VM 9117 VM 9196 VM 9228 VM 9325 VM 9516 VM 9654 VM 9689 VM 9792 VM 9904 VM 9922 VM 9939 ,170,202712,19434
HW 28,30,2834,47,VM 362 VM 403 VM 422 VM 576 VM 642 VM 696 VM 743 VM 777 VM 782 VM 899 VM 1287 VM 1395 VM 1615 VM 2151 VM 2530 VM 2661 VM 2696 VM 2765 VM 2853 VM 2898 VM 2905 VM 3067 VM 3106 VM 3212 VM 3455 VM 3481 VM 3609 VM 3614 VM 3646 VM 3693 VM 3785 VM 3912 VM 3961 VM 4189 VM 4227 VM 4261 VM 4387 VM 4535 VM 4552 VM 4828 VM 4837 VM 4988 VM 5200 VM 5207 VM 5227 VM 5265 VM 5356 VM 5568 VM 5581 VM 5588 VM 5662 VM 6021 VM 6207 VM 6255 VM 6273 VM 6337 VM 6804 VM 6829 VM 7066 VM 7085 VM 7306 VM 7658 VM 7719 VM 7986 VM 8113 VM 8158 VM 8174 VM 8240 VM 8425 VM 8443 VM 8544 VM 8844 VM 8877 VM 8905 VM 8911 VM 9086 VM 9186 VM 9297 VM 9318 VM 9502 VM 9586 VM 9846 ,163,194788,19280
HW 29,1,33703,4262,VM 96 VM 150 VM 272 VM 373 VM 444 VM 550 VM 687 VM 810 VM 830 VM 1084 VM 1164 VM 1191 VM 1249 VM 1782 VM 1799 VM 1837 VM 1894 VM 1899 VM 1941 VM 1956 VM 2026 VM 2228 VM 2233 VM 2266 VM 2267 VM 2487 VM 2496 VM 2502 VM 2558 VM 2584 VM 2655 VM 2820 VM 2920 VM 3007 VM 3148 VM 3198 VM 3244 VM 3418 VM 3554 VM 3600 VM 3607 VM 3659 VM 3706 VM 3768 VM 3776 VM 3780 VM 3852 VM 3888 VM 3908 VM 4051 VM 4305 VM 4418 VM 4451 VM 4807 VM 5121 VM 5235 VM 5337 VM 5398 VM 5433 VM 5463 VM 5519 VM 5642 VM 5674 VM 5723 VM 6087 VM 6123 VM 6260 VM 6380 VM 6452 VM 6484 VM 6565 VM 6597 VM 6673 VM 6723 VM 6771 VM 6983 VM 7352 VM 7448 VM 7674 VM 7724 VM 7849 VM 8101 VM 8385 VM 8659 VM 8681 VM 8682 VM 8783 VM 8978 VM 8992 VM 9164 VM 9172 VM 9188 VM 9354 VM 9475 VM 9476 VM 9622 VM 9664 VM 9665 ,205,248227,23922
HW 30,17,29988,3832,VM 11 VM 102 VM 115 VM 228 VM 496 VM 588 VM 613 VM 700 VM 741 VM 800 VM 805 VM 866 VM 1177 VM 1348 VM 1356 VM 1414 VM 1424 VM 1469 VM 1501 VM 1736 VM 1875 VM 1884 VM 1900 VM 2133 VM 2217 VM 2231 VM 2428 VM 2439 VM 2482 VM 2543 VM 2550 VM 2551 VM 2579 VM 2582 VM 2622 VM 2643 VM 2653 VM 2759 VM 2804 VM 2878 VM 3037 VM 3219 VM 3441 VM 3509 VM 3565 VM 3620 VM 3658 VM 3666 VM 3829 VM 3879 VM 3982 VM 4007 VM 4205 VM 4361 VM 4422 VM 4475 VM 4545 VM 4557 VM 4869 VM 4901 VM 4990 VM 5061 VM 5119 VM 5413 VM 5541 VM 5664 VM 5675 VM 5801 VM 5804 VM 5870 VM 6279 VM 6371 VM 6464 VM 6568 VM 6572 VM 6743 VM 6799 VM 6835 VM 6859 VM 6896 VM 6968 VM 7034 VM 7112 VM 7388 VM 7441 VM 7502 VM 7596 VM 7879 VM 8221 VM 8276 VM 8328 VM 8552 VM 8575 VM 8612 VM 8655 VM 8672 VM 8790 VM 8952 VM 9486 VM 9519 VM 9568 VM 9608 VM 9657 VM 9691 VM 9840 ,241,267412,23884
HW 31,32,24712,4025,VM 138 VM 207 VM 334 VM 379 VM 525 VM 592 VM 877 VM 1212 VM 1241 VM 1306 VM 1406 VM 1677 VM 1705 VM 1759 VM 1767 VM 1964 VM 2097 VM 2172 VM 2219 VM 2236 VM 2492 VM 2504 VM 2534 VM 2739 VM 2828 VM 2867 VM 3137 VM 3465 VM 3515 VM 3575 VM 3688 VM 3884 VM 4121 VM 4173 VM 4182 VM 4747 VM 5003 VM 5330 VM 5491 VM 5634 VM 5677 VM 5735 VM 5802 VM 5931 VM 6042 VM 6178 VM 6256 VM 6509 VM 6533 VM 6561 VM 6570 VM 6599 VM 6721 VM 6837 VM 6873 VM 6878 VM 7109 VM 7182 VM 7198 VM 7249 VM 7277 VM 7310 VM 7319 VM 7545 VM 7553 VM 7695 VM 7697 VM 7863 VM 7895 VM 8012 VM 8049 VM 8095 VM 8147 VM 8247 VM 8268 VM 8292 VM 8375 VM 8630 VM 8736 VM 8814 VM 8824 VM 8839 VM 8888 VM 8949 VM 9042 VM 9125 VM 9166 VM 9269 VM 9558 VM 9583 VM 9611 VM 9738 VM 9927 ,211,261328,22838
HW 32,22,23938,1650,VM 75 VM 191 VM 247 VM 326 VM 397 VM 455 VM 468 VM 472 VM 486 VM 515 VM 553 VM 763 VM 832 VM 836 VM 954 VM 1049 VM 1098 VM 1288 VM 1321 VM 1422 VM 1441 VM 1492 VM 1495 VM 1570 VM 1635 VM 1840 VM 1858 VM 1873 VM 1903 VM 2024 VM 2059 VM 2076 VM 2204 VM 2257 VM 2279 VM 2307 VM 2352 VM 2397 VM 2553 VM 2682 VM 2932 VM 2959 VM 3022 VM 3050 VM 3055 VM 3370 VM 3394 VM 3445 VM 3486 VM 4079 VM 4089 VM 4222 VM 4251 VM 4438 VM 4524 VM 4570 VM 4589 VM 4599 VM 4768 VM 4773 VM 4812 VM 4851 VM 4883 VM 4960 VM 5057 VM 5189 VM 5255 VM 5348 VM 5366 VM 5561 VM 5629 VM 5792 VM 5933 VM 6037 VM 6074 VM 6172 VM 6203 VM 6363 VM 6511 VM 6527 VM 6646 VM 6753 VM 6867 VM 6984 VM 7176 VM 7429 VM 7433 VM 7468 VM 7531 VM 7637 VM 7640 VM 7742 VM 8090 VM 8109 VM 8224 VM 8311 VM 8313 VM 8405 VM 8617 VM 8621 VM 8633 VM 8686 VM 8836 VM 8855 VM 9043 VM 9092 VM 9113 VM 9418 VM 9451 VM 9528 VM 9663 VM 9757 VM 9950 ,222,248026,27789
HW 33,30,45324,3855,VM 111 VM 121 VM 174 VM 307 VM 357 VM 470 VM 541 VM 639 VM 913 VM 1047 VM 1178 VM 1235 VM 1358 VM 1592 VM 1651 VM 1702 VM 1831 VM 2130 VM 2271 VM 2381 VM 2520 VM 2578 VM 2763 VM 2891 VM 2955 VM 3097 VM 3359 VM 3390 VM 3425 VM 3429 VM 3662 VM 3921 VM 4037 VM 4190 VM 4480 VM 4560 VM 5074 VM 5080 VM 5186 VM 5281 VM 5343 VM 5399 VM 5466 VM 5482 VM 5830 VM 5909 VM 5932 VM 6367 VM 6499 VM 6563 VM 6627 VM 6947 VM 6951 VM 7017 VM 7073 VM 7301 VM 7847 VM 8415 VM 8518 VM 8566 VM 8593 VM 8697 VM 8726 VM 8982 VM 9229 VM 9237 VM 9408 VM 9417 VM 9518 VM 9534 VM 9580 VM 9695 VM 9711 VM 9733 VM 9806 VM 9899 VM 9910 VM 9930 ,176,201149,19875
HW 34,33,100,541,VM 10 VM 59 VM 237 VM 299 VM 409 VM 433 VM 544 VM 658 VM 770 VM 871 VM 892 VM 904 VM 1087 VM 1504 VM 1505 VM 1603 VM 1681 VM 1688 VM 1692 VM 1742 VM 2058 VM 2328 VM 2341 VM 2359 VM 2422 VM 2527 VM 2549 VM 2555 VM 2611 VM 2627 VM 2740 VM 2918 VM 3591 VM 3632 VM 3724 VM 3843 VM 4105 VM 4185 VM 4265 VM 4619 VM 4682 VM 4728 VM 4891 VM 4977 VM 4985 VM 5093 VM 5115 VM 5247 VM 5276 VM 5320 VM 5373 VM 5380 VM 5490 VM 5800 VM 5889 VM 5897 VM 5937 VM 6253 VM 6332 VM 6364 VM 6385 VM 6393 VM 6492 VM 6500 VM 6930 VM 6969 VM 7069 VM 7071 VM 7075 VM 7106 VM 7145 VM 7169 VM 7278 VM 7385 VM 7439 VM 7472 VM 7837 VM 7967 VM 8079 VM 8335 VM 8823 VM 8870 VM 8914 VM 9170 VM 9331 VM 9368 VM 9369 VM 9544 VM 9716 VM 9752 VM 9772 VM 9812 VM 9845 VM 9916 ,226,218520,23146
HW 35,35,28167,1934,VM 50 VM 144 VM 236 VM 804 VM 827 VM 961 VM 966 VM 1362 VM 1411 VM 1637 VM 1781 VM 1789 VM 1839 VM 1915 VM 1930 VM 2066 VM 2195 VM 2209 VM 2345 VM 2454 VM 2588 VM 2733 VM 2835 VM 2839 VM 2865 VM 3110 VM 3207 VM 3352 VM 3376 VM 3556 VM 3647 VM 3670 VM 3671 VM 3687 VM 3699 VM 3707 VM 3764 VM 3941 VM 3946 VM 4006 VM 4116 VM 4230 VM 4250 VM 4723 VM 4864 VM 5116 VM 5174 VM 5181 VM 5449 VM 5626 VM 5721 VM 5825 VM 5831 VM 5910 VM 5994 VM 6033 VM 6043 VM 6056 VM 6148 VM 6262 VM 6297 VM 6358 VM 6549 VM 6621 VM 6678 VM 6684 VM 6866 VM 6964 VM 6974 VM 7036 VM 7125 VM 7159 VM 7390 VM 7585 VM 7631 VM 7680 VM 7758 VM 8058 VM 8187 VM 8277 VM 8332 VM 8348 VM 8409 VM 8523 VM 8567 VM 8577 VM 8786 VM 8827 VM 8861 VM 8921 VM 8975 VM 9082 VM 9099 VM 9266 VM 9352 VM 9491 VM 9626 VM 9849 VM 9874 ,197,271784,24487
HW 36,27,25289,540,VM 74 VM 77 VM 167 VM 208 VM 442 VM 473 VM 569 VM 915 VM 1025 VM 1345 VM 1397 VM 1558 VM 1573 VM 1658 VM 1745 VM 1773 VM 2038 VM 2063 VM 2192 VM 2262 VM 2298 VM 2440 VM 2480 VM 2485 VM 2556 VM 2695 VM 2699 VM 2783 VM 3029 VM 3074 VM 3180 VM 3225 VM 3249 VM 3262 VM 3268 VM 3308 VM 3543 VM 3573 VM 3757 VM 4005 VM 4207 VM 4228 VM 4241 VM 4253 VM 4364 VM 4729 VM 4850 VM 4852 VM 4866 VM 4868 VM 4966 VM 5094 VM 5212 VM 5252 VM 5309 VM 5322 VM 5362 VM 5600 VM 5712 VM 5911 VM 5935 VM 5978 VM 6004 VM 6029 VM 6118 VM 6315 VM 6359 VM 6467 VM 6784 VM 6913 VM 6927 VM 7110 VM 7279 VM 7314 VM 7544 VM 7650 VM 7661 VM 7706 VM 7878 VM 8038 VM 8046 VM 8100 VM 8269 VM 8300 VM 8538 VM 8638 VM 8788 VM 8876 VM 8923 VM 9006 VM 9063 VM 9140 VM 9222 VM 9305 VM 9456 VM 9472 VM 9543 VM 9893 VM 9938 ,206,255189,24727
HW 37,11,29918,3302,VM 40 VM 124 VM 137 VM 219 VM 452 VM 559 VM 653 VM 742 VM 995 VM 1028 VM 1572 VM 1709 VM 1728 VM 1763 VM 2009 VM 2014 VM 2056 VM 2183 VM 2242 VM 2243 VM 2388 VM 2408 VM 2503 VM 2559 VM 2606 VM 2833 VM 2850 VM 2880 VM 2907 VM 2941 VM 3041 VM 3163 VM 3203 VM 3330 VM 3406 VM 3411 VM 3421 VM 3542 VM 3549 VM 3820 VM 3827 VM 3850 VM 4076 VM 4236 VM 4385 VM 4718 VM 4794 VM 4861 VM 4865 VM 4933 VM 4989 VM 5022 VM 5111 VM 5416 VM 5620 VM 5755 VM 5863 VM 5881 VM 5908 VM 5957 VM 6062 VM 6081 VM 6143 VM 6165 VM 6550 VM 6794 VM 6824 VM 7018 VM 7033 VM 7063 VM 7282 VM 7321 VM 7328 VM 7453 VM 7474 VM 7517 VM 7537 VM 7831 VM 7905 VM 8144 VM 8299 VM 8305 VM 8397 VM 8424 VM 8680 VM 8754 VM 8951 VM 9097 VM 9207 VM 9253 VM 9388 VM 9402 VM 9407 VM 9453 VM 9470 VM 9625 VM 9630 VM 9713 VM 9855 VM 9876 VM 9933 ,228,228638,22869
HW 38,25,47843,4026,VM 240 VM 341 VM 420 VM 426 VM 574 VM 615 VM 632 VM 713 VM 796 VM 835 VM 919 VM 974 VM 982 VM 1024 VM 1118 VM 1171 VM 1218 VM 1355 VM 1587 VM 1625 VM 1695 VM 1734 VM 1772 VM 2197 VM 2525 VM 2650 VM 2667 VM 2674 VM 2730 VM 2790 VM 2808 VM 2859 VM 2989 VM 3208 VM 3260 VM 3451 VM 3546 VM 3689 VM 3793 VM 3939 VM 4022 VM 4192 VM 4337 VM 4551 VM 4805 VM 5045 VM 5160 VM 5242 VM 5790 VM 5956 VM 6114 VM 6232 VM 6428 VM 6471 VM 6552 VM 6671 VM 6749 VM 6911 VM 7040 VM 7133 VM 7489 VM 7510 VM 7862 VM 7933 VM 7987 VM 8139 VM 8669 VM 8704 VM 8710 VM 8794 VM 8798 VM 8852 VM 9027 VM 9089 VM 9120 VM 9142 VM 9343 VM 9405 VM 9432 VM 9494 VM 9705 VM 9862 ,191,218552,21094
HW 39,16,46686,524,VM 261 VM 263 VM 277 VM 506 VM 854 VM 924 VM 968 VM 1294 VM 1488 VM 1638 VM 1761 VM 1845 VM 1916 VM 1967 VM 2030 VM 2184 VM 2260 VM 2368 VM 2784 VM 2894 VM 2895 VM 2916 VM 2936 VM 3115 VM 3128 VM 3184 VM 3276 VM 3333 VM 3513 VM 3602 VM 3854 VM 3872 VM 3905 VM 4043 VM 4047 VM 4118 VM 4151 VM 4286 VM 4373 VM 4388 VM 4408 VM 4662 VM 4769 VM 4810 VM 5088 VM 5199 VM 5263 VM 5477 VM 5788 VM 5795 VM 5828 VM 5913 VM 5970 VM 6039 VM 6050 VM 6202 VM 6235 VM 6476 VM 6612 VM 6718 VM 6735 VM 6797 VM 6864 VM 6940 VM 6994 VM 7105 VM 7323 VM 7358 VM 7445 VM 7577 VM 7608 VM 7643 VM 7676 VM 7685 VM 7765 VM 7997 VM 8085 VM 8134 VM 8183 VM 8233 VM 8282 VM 8431 VM 8534 VM 8784 VM 8843 VM 8939 VM 8955 VM 9173 VM 9178 VM 9246 VM 9247 VM 9301 VM 9314 VM 9397 VM 9447 VM 9490 ,227,242453,25066
HW 40,18,35924,217,VM 738 VM 852 VM 942 VM 989 VM 996 VM 1034 VM 1078 VM 1130 VM 1319 VM 1423 VM 1562 VM 1612 VM 1619 VM 1715 VM 1760 VM 1865 VM 2220 VM 2246 VM 2325 VM 2419 VM 2420 VM 2477 VM 2576 VM 2594 VM 2689 VM 2747 VM 2748 VM 2782 VM 2812 VM 2870 VM 2885 VM 2958 VM 3023 VM 3081 VM 3093 VM 3154 VM 3228 VM 3287 VM 3577 VM 3599 VM 3640 VM 3673 VM 3748 VM 3867 VM 4039 VM 4090 VM 4154 VM 4186 VM 4197 VM 4247 VM 4292 VM 4359 VM 4365 VM 4523 VM 4555 VM 4701 VM 4714 VM 4827 VM 4846 VM 4972 VM 5179 VM 5230 VM 5319 VM 5450 VM 5584 VM 5866 VM 5940 VM 6008 VM 6100 VM 6177 VM 6391 VM 6435 VM 6460 VM 6485 VM 6602 VM 6638 VM 6834 VM 6890 VM 6908 VM 7001 VM 7129 VM 7237 VM 7343 VM 7604 VM 7624 VM 7655 VM 8196 VM 8304 VM 8453 VM 8562 VM 8962 VM 8964 VM 9103 VM 9175 VM 9288 VM 9289 VM 9330 VM 9382 VM 9481 VM 9612 VM 9729 ,243,227190,24598
HW 41,19,38695,275,VM 15 VM 142 VM 146 VM 156 VM 199 VM 410 VM 456 VM 631 VM 638 VM 673 VM 839 VM 1082 VM 1250 VM 1281 VM 1575 VM 1689 VM 1869 VM 1882 VM 2020 VM 2165 VM 2302 VM 2522 VM 2541 VM 2604 VM 2657 VM 2803 VM 2816 VM 2983 VM 3075 VM 3084 VM 3100 VM 3324 VM 3530 VM 3544 VM 3587 VM 3589 VM 3611 VM 3696 VM 3865 VM 3868 VM 3893 VM 3904 VM 3948 VM 4180 VM 4308 VM 4330 VM 4432 VM 4464 VM 4618 VM 5047 VM 5052 VM 5133 VM 5307 VM 5485 VM 5582 VM 5589 VM 6065 VM 6294 VM 6348 VM 6430 VM 6616 VM 6680 VM 6838 VM 7123 VM 7195 VM 7234 VM 7267 VM 7299 VM 7379 VM 7401 VM 7548 VM 7772 VM 7861 VM 7883 VM 7917 VM 8069 VM 8116 VM 8293 VM 8329 VM 8333 VM 8367 VM 8389 VM 8484 VM 8488 VM 9242 VM 9295 VM 9468 VM 9536 VM 9557 VM 9629 VM 9685 VM 9766 VM 9776 VM 9894 VM 9917 VM 9937 VM 9992 ,219,267183,23067
HW 42,17,43669,3495,VM 26 VM 134 VM 153 VM 288 VM 380 VM 440 VM 481 VM 561 VM 774 VM 869 VM 1018 VM 1159 VM 1224 VM 1434 VM 1626 VM 1704 VM 1706 VM 1778 VM 1969 VM 2140 VM 2248 VM 2311 VM 2546 VM 2725 VM 2829 VM 2832 VM 2879 VM 2924 VM 3000 VM 3052 VM 3054 VM 3080 VM 3138 VM 3176 VM 3271 VM 3298 VM 3397 VM 3408 VM 3462 VM 3487 VM 3492 VM 3517 VM 3555 VM 3559 VM 3631 VM 3728 VM 3742 VM 3755 VM 3772 VM 3787 VM 3875 VM 3914 VM 3931 VM 4077 VM 4170 VM 4195 VM 4202 VM 4277 VM 4412 VM 4427 VM 4446 VM 4470 VM 4553 VM 4595 VM 4642 VM 4691 VM 4721 VM 4786 VM 4949 VM 4979 VM 5000 VM 5065 VM 5117 VM 5243 VM 5359 VM 5495 VM 5661 VM 5859 VM 5869 VM 5898 VM 5962 VM 5991 VM 6068 VM 6116 VM 6366 VM 6525 VM 6573 VM 6609 VM 6892 VM 7084 VM 7104 VM 7135 VM 7281 VM 7345 VM 7369 VM 7393 VM 7417 VM 7457 VM 7692 VM 7731 VM 7743 VM 7752 VM 7763 VM 7782 VM 7946 VM 8119 VM 8184 VM 8398 VM 8607 VM 8761 VM 8936 VM 8976 VM 8990 VM 9004 VM 9019 VM 9158 VM 9538 VM 9730 VM 9769 VM 9860 ,294,300058,30370
HW 43,4,1055,2527,VM 12 VM 76 VM 112 VM 202 VM 267 VM 340 VM 416 VM 530 VM 543 VM 549 VM 583 VM 591 VM 935 VM 1105 VM 1180 VM 1204 VM 1381 VM 1386 VM 1408 VM 1678 VM 1874 VM 2275 VM 2532 VM 2548 VM 2575 VM 2621 VM 2854 VM 2940 VM 3039 VM 3210 VM 3279 VM 3368 VM 3371 VM 3386 VM 3529 VM 3572 VM 3811 VM 3902 VM 4191 VM 4420 VM 4739 VM 5041 VM 5298 VM 5385 VM 5548 VM 5587 VM 5646 VM 5651 VM 6032 VM 6084 VM 6126 VM 6216 VM 6383 VM 6386 VM 6389 VM 6390 VM 6415 VM 6420 VM 6538 VM 6590 VM 6739 VM 6882 VM 6939 VM 7016 VM 7027 VM 7087 VM 7165 VM 7449 VM 7732 VM 7991 VM 8004 VM 8089 VM 8092 VM 8127 VM 8234 VM 8323 VM 8351 VM 8376 VM 8430 VM 8449 VM 8468 VM 8483 VM 8490 VM 8529 VM 8589 VM 8651 VM 8705 VM 8768 VM 8913 VM 8999 VM 9211 VM 9227 VM 9345 VM 9365 VM 9436 VM 9530 VM 9699 VM 9732 VM 9888 VM 9955 VM 9991 ,225,281534,22385
HW 44,19,38534,2022,VM 70 VM 229 VM 286 VM 305 VM 370 VM 463 VM 510 VM 799 VM 895 VM 900 VM 1016 VM 1032 VM 1058 VM 1119 VM 1520 VM 1538 VM 1754 VM 1849 VM 1860 VM 2109 VM 2423 VM 2486 VM 2505 VM 2557 VM 2998 VM 3035 VM 3058 VM 3309 VM 3315 VM 3367 VM 3385 VM 3723 VM 3727 VM 3786 VM 3926 VM 4055 VM 4088 VM 4184 VM 4248 VM 4428 VM 4445 VM 4477 VM 4504 VM 4550 VM 4576 VM 4590 VM 4592 VM 4613 VM 4689 VM 4716 VM 4759 VM 4848 VM 4892 VM 5187 VM 5464 VM 5473 VM 5487 VM 5526 VM 5706 VM 5752 VM 5769 VM 5848 VM 5981 VM 6007 VM 6011 VM 6012 VM 6076 VM 6189 VM 6239 VM 6254 VM 6307 VM 6443 VM 6501 VM 6520 VM 6522 VM 6601 VM 6608 VM 6695 VM 6855 VM 6901 VM 6961 VM 7052 VM 7082 VM 7748 VM 7761 VM 7832 VM 7860 VM 7910 VM 8005 VM 8040 VM 8261 VM 8331 VM 8346 VM 8557 VM 8590 VM 8775 VM 8812 VM 8935 VM 8987 VM 9127 VM 9162 VM 9230 VM 9324 VM 9469 VM 9504 VM 9575 VM 9633 VM 9912 ,249,284597,26841
HW 45,36,9820,121,VM 159 VM 253 VM 255 VM 359 VM 577 VM 605 VM 806 VM 950 VM 977 VM 990 VM 993 VM 1110 VM 1245 VM 1457 VM 1567 VM 1746 VM 1816 VM 2180 VM 2218 VM 2225 VM 2274 VM 2340 VM 2468 VM 2517 VM 2607 VM 2640 VM 2758 VM 2884 VM 3112 VM 3289 VM 3495 VM 3641 VM 3871 VM 3891 VM 4059 VM 4295 VM 4587 VM 4621 VM 4722 VM 4916 VM 4954 VM 5050 VM 5067 VM 5236 VM 5355 VM 5434 VM 5532 VM 5697 VM 5816 VM 5839 VM 5930 VM 5934 VM 6201 VM 6204 VM 6275 VM 6398 VM 6705 VM 6877 VM 6931 VM 7127 VM 7418 VM 7444 VM 7546 VM 7796 VM 7828 VM 7858 VM 8014 VM 8067 VM 8390 VM 8440 VM 8441 VM 8509 VM 8543 VM 8595 VM 8643 VM 8693 VM 8696 VM 8779 VM 8961 VM 9022 VM 9093 VM 9143 VM 9187 VM 9217 VM 9267 VM 9290 VM 9326 VM 9412 VM 9419 VM 9477 VM 9717 VM 9722 VM 9952 VM 9985 ,219,249938,25037
