HW Name,HW CPU, HW Mem, HW Netz, VMs, VMs CPU, VMs Mem, VMs Netz
HW 171,28,47418,3880,VM 71 VM 1071 VM 2071 VM 3071 VM 4071 VM 5071 VM 6071 VM 7071 VM 8071 VM 9071 ,24,26819,2735
HW 172,13,3484,2127,VM 72 VM 1072 VM 2072 VM 3072 VM 4072 VM 5072 VM 6072 VM 7072 VM 8072 VM 9072 ,18,24337,2295
HW 173,41,19077,4123,VM 73 VM 1073 VM 2073 VM 3073 VM 4073 VM 5073 VM 6073 VM 7073 VM 8073 VM 9073 ,28,29359,2307
HW 174,12,16406,3674,VM 74 VM 1074 VM 2074 VM 3074 VM 4074 VM 5074 VM 6074 VM 7074 VM 8074 VM 9074 ,17,28967,2926
HW 175,13,29265,4648,VM 75 VM 1075 VM 2075 VM 3075 VM 4075 VM 5075 VM 6075 VM 7075 VM 8075 VM 9075 ,19,27390,2289
HW 176,40,40704,4493,VM 76 VM 1076 VM 2076 VM 3076 VM 4076 VM 5076 VM 6076 VM 7076 VM 8076 VM 9076 ,27,23676,2060
HW 177,38,10601,4478,VM 77 VM 1077 VM 2077 VM 3077 VM 4077 VM 5077 VM 6077 VM 7077 VM 8077 VM 9077 ,23,25853,2629
HW 178,26,4553,2158,VM 78 VM 1078 VM 2078 VM 3078 VM 4078 VM 5078 VM 6078 VM 7078 VM 8078 VM 9078 ,28,35927,1312
HW 179,37,49414,1408,VM 79 VM 1079 VM 2079 VM 3079 VM 4079 VM 5079 VM 6079 VM 7079 VM 8079 VM 9079 ,20,20883,2846
HW 180,16,845,1255,VM 80 VM 1080 VM 2080 VM 3080 VM 4080 VM 5080 VM 6080 VM 7080 VM 8080 VM 9080 ,19,27542,2616
HW 181,7,39049,3288,VM 81 VM 1081 VM 2081 VM 3081 VM 4081 VM 5081 VM 6081 VM 7081 VM 8081 VM 9081 ,24,25380,2443
HW 182,22,15033,4570,VM 82 VM 1082 VM 2082 VM 3082 VM 4082 VM 5082 VM 6082 VM 7082 VM 8082 VM 9082 ,26,28594,2686
HW 183,43,25285,1641,VM 83 VM 1083 VM 2083 VM 3083 VM 4083 VM 5083 VM 6083 VM 7083 VM 8083 VM 9083 ,21,22931,2534
HW 184,31,42439,364,VM 84 VM 1084 VM 2084 VM 3084 VM 4084 VM 5084 VM 6084 VM 7084 VM 8084 VM 9084 ,18,21507,2558
HW 185,42,14225,1127,VM 85 VM 1085 VM 2085 VM 3085 VM 4085 VM 5085 VM 6085 VM 7085 VM 8085 VM 9085 ,19,24790,3277
HW 186,31,899,3304,VM 86 VM 1086 VM 2086 VM 3086 VM 4086 VM 5086 VM 6086 VM 7086 VM 8086 VM 9086 ,23,26877,3425
HW 187,3,12513,2031,VM 87 VM 1087 VM 2087 VM 3087 VM 4087 VM 5087 VM 6087 VM 7087 VM 8087 VM 9087 ,19,31446,2575
HW 188,31,21927,935,VM 88 VM 1088 VM 2088 VM 3088 VM 4088 VM 5088 VM 6088 VM 7088 VM 8088 VM 9088 ,24,27202,2362
HW 189,17,12031,1756,VM 89 VM 1089 VM 2089 VM 3089 VM 4089 VM 5089 VM 6089 VM 7089 VM 8089 VM 9089 ,20,23767,1745
HW 190,9,25274,810,VM 90 VM 1090 VM 2090 VM 3090 VM 4090 VM 5090 VM 6090 VM 7090 VM 8090 VM 9090 ,27,20782,2204
HW 191,30,6102,1462,VM 91 VM 1091 VM 2091 VM 3091 VM 4091 VM 5091 VM 6091 VM 7091 VM 8091 VM 9091 ,17,16212,2765
HW 192,4,18699,1055,VM 92 VM 1092 VM 2092 VM 3092 VM 4092 VM 5092 VM 6092 VM 7092 VM 8092 VM 9092 ,19,23311,1735
HW 193,48,36575,2837,VM 93 VM 1093 VM 2093 VM 3093 VM 4093 VM 5093 VM 6093 VM 7093 VM 8093 VM 9093 ,18,16441,2265
HW 194,8,33690,3560,VM 94 VM 1094 VM 2094 VM 3094 VM 4094 VM 5094 VM 6094 VM 7094 VM 8094 VM 9094 ,25,19337,3344
HW 195,4,2902,1835,VM 95 VM 1095 VM 2095 VM 3095 VM 4095 VM 5095 VM 6095 VM 7095 VM 8095 VM 9095 ,25,29158,2229
HW 196,5,34345,3788,VM 96 VM 1096 VM 2096 VM 3096 VM 4096 VM 5096 VM 6096 VM 7096 VM 8096 VM 9096 ,28,27335,2626
HW 197,37,37489,3753,VM 97 VM 1097 VM 2097 VM 3097 VM 4097 VM 5097 VM 6097 VM 7097 VM 8097 VM 9097 ,21,29452,2997
HW 198,37,17042,462,VM 98 VM 1098 VM 2098 VM 3098 VM 4098 VM 5098 VM 6098 VM 7098 VM 8098 VM 9098 ,19,19536,2844
HW 199,35,40434,4573,VM 99 VM 1099 VM 2099 VM 3099 VM 4099 VM 5099 VM 6099 VM 7099 VM 8099 VM 9099 ,20,19326,1834
HW 200,41,33119,1008,VM 100 VM 1100 VM 2100 VM 3100 VM 4100 VM 5100 VM 6100 VM 7100 VM 8100 VM 9100 ,28,21806,2793
HW 201,28,10347,219,VM 101 VM 1101 VM 2101 VM 3101 VM 4101 VM 5101 VM 6101 VM 7101 VM 8101 VM 9101 ,26,22915,2584
HW 202,45,41757,2334,VM 102 VM 1102 VM 2102 VM 3102 VM 4102 VM 5102 VM 6102 VM 7102 VM 8102 VM 9102 ,21,24203,2600
HW 203,13,22752,3563,VM 103 VM 1103 VM 2103 VM 3103 VM 4103 VM 5103 VM 6103 VM 7103 VM 8103 VM 9103 ,23,30040,2927
HW 204,28,20345,4430,VM 104 VM 1104 VM 2104 VM 3104 VM 4104 VM 5104 VM 6104 VM 7104 VM 8104 VM 9104 ,24,22638,2025
HW 205,49,49932,2304,VM 105 VM 1105 VM 2105 VM 3105 VM 4105 VM 5105 VM 6105 VM 7105 VM 8105 VM 9105 ,23,29017,2435
HW 206,31,30841,937,VM 106 VM 1106 VM 2106 VM 3106 VM 4106 VM 5106 VM 6106 VM 7106 VM 8106 VM 9106 ,15,31900,1640
HW 207,24,44558,2428,VM 107 VM 1107 VM 2107 VM 3107 VM 4107 VM 5107 VM 6107 VM 7107 VM 8107 VM 9107 ,22,29644,1625
HW 208,40,2430,3403,VM 108 VM 1108 VM 2108 VM 3108 VM 4108 VM 5108 VM 6108 VM 7108 VM 8108 VM 9108 ,22,26521,3033
HW 209,25,47625,1073,VM 109 VM 1109 VM 2109 VM 3109 VM 4109 VM 5109 VM 6109 VM 7109 VM 8109 VM 9109 ,22,20180,1767
HW 210,13,28741,831,VM 110 VM 1110 VM 2110 VM 3110 VM 4110 VM 5110 VM 6110 VM 7110 VM 8110 VM 9110 ,15,25922,2045
HW 211,1,29838,313,VM 111 VM 1111 VM 2111 VM 3111 VM 4111 VM 5111 VM 6111 VM 7111 VM 8111 VM 9111 ,23,20925,2584
HW 212,40,36241,4724,VM 112 VM 1112 VM 2112 VM 3112 VM 4112 VM 5112 VM 6112 VM 7112 VM 8112 VM 9112 ,19,32135,2818
HW 213,14,25408,4344,VM 113 VM 1113 VM 2113 VM 3113 VM 4113 VM 5113 VM 6113 VM 7113 VM 8113 VM 9113 ,20,19322,2145
HW 214,35,24423,117,VM 114 VM 1114 VM 2114 VM 3114 VM 4114 VM 5114 VM 6114 VM 7114 VM 8114 VM 9114 ,17,18224,2683
HW 215,7,11159,972,VM 115 VM 1115 VM 2115 VM 3115 VM 4115 VM 5115 VM 6115 VM 7115 VM 8115 VM 9115 ,20,25564,1736
HW 216,47,6917,818,VM 116 VM 1116 VM 2116 VM 3116 VM 4116 VM 5116 VM 6116 VM 7116 VM 8116 VM 9116 ,22,24402,2495
HW 217,4,29901,4131,VM 117 VM 1117 VM 2117 VM 3117 VM 4117 VM 5117 VM 6117 VM 7117 VM 8117 VM 9117 ,18,21324,2822
HW 218,49,40704,1890,VM 118 VM 1118 VM 2118 VM 3118 VM 4118 VM 5118 VM 6118 VM 7118 VM 8118 VM 9118 ,19,30726,2920
HW 219,49,40222,4649,VM 119 VM 1119 VM 2119 VM 3119 VM 4119 VM 5119 VM 6119 VM 7119 VM 8119 VM 9119 ,26,22595,2951
HW 220,3,21684,4297,VM 120 VM 1120 VM 2120 VM 3120 VM 4120 VM 5120 VM 6120 VM 7120 VM 8120 VM 9120 ,22,33412,2355
HW 221,37,20418,2082,VM 121 VM 1121 VM 2121 VM 3121 VM 4121 VM 5121 VM 6121 VM 7121 VM 8121 VM 9121 ,19,26893,2505
HW 222,46,23698,1902,VM 122 VM 1122 VM 2122 VM 3122 VM 4122 VM 5122 VM 6122 VM 7122 VM 8122 VM 9122 ,23,22970,1905
HW 223,16,39501,1311,VM 123 VM 1123 VM 2123 VM 3123 VM 4123 VM 5123 VM 6123 VM 7123 VM 8123 VM 9123 ,21,29197,3812
HW 224,2,22868,3935,VM 124 VM 1124 VM 2124 VM 3124 VM 4124 VM 5124 VM 6124 VM 7124 VM 8124 VM 9124 ,21,21989,3646
HW 225,23,25337,4685,VM 125 VM 1125 VM 2125 VM 3125 VM 4125 VM 5125 VM 6125 VM 7125 VM 8125 VM 9125 ,18,33969,2280
HW 226,4,34259,4663,VM 126 VM 1126 VM 2126 VM 3126 VM 4126 VM 5126 VM 6126 VM 7126 VM 8126 VM 9126 ,19,31953,2776
HW 227,23,28634,1927,VM 127 VM 1127 VM 2127 VM 3127 VM 4127 VM 5127 VM 6127 VM 7127 VM 8127 VM 9127 ,23,24915,2850
HW 228,2,6230,4670,VM 128 VM 1128 VM 2128 VM 3128 VM 4128 VM 5128 VM 6128 VM 7128 VM 8128 VM 9128 ,20,19289,2261
HW 229,15,11034,2224,VM 129 VM 1129 VM 2129 VM 3129 VM 4129 VM 5129 VM 6129 VM 7129 VM 8129 VM 9129 ,22,22479,2617
HW 230,27,3525,4839,VM 130 VM 1130 VM 2130 VM 3130 VM 4130 VM 5130 VM 6130 VM 7130 VM 8130 VM 9130 ,18,18124,2664
HW 231,37,37820,1964,VM 131 VM 1131 VM 2131 VM 3131 VM 4131 VM 5131 VM 6131 VM 7131 VM 8131 VM 9131 ,24,24335,3055
HW 232,43,30737,2243,VM 132 VM 1132 VM 2132 VM 3132 VM 4132 VM 5132 VM 6132 VM 7132 VM 8132 VM 9132 ,26,28785,2281
HW 233,31,7299,4372,VM 133 VM 1133 VM 2133 VM 3133 VM 4133 VM 5133 VM 6133 VM 7133 VM 8133 VM 9133 ,17,25277,1990
HW 234,8,17027,3416,VM 134 VM 1134 VM 2134 VM 3134 VM 4134 VM 5134 VM 6134 VM 7134 VM 8134 VM 9134 ,22,24133,2589
HW 235,12,3724,2897,VM 135 VM 1135 VM 2135 VM 3135 VM 4135 VM 5135 VM 6135 VM 7135 VM 8135 VM 9135 ,20,25507,3341
HW 236,24,23153,1579,VM 136 VM 1136 VM 2136 VM 3136 VM 4136 VM 5136 VM 6136 VM 7136 VM 8136 VM 9136 ,21,21270,1738
HW 237,22,12484,931,VM 137 VM 1137 VM 2137 VM 3137 VM 4137 VM 5137 VM 6137 VM 7137 VM 8137 VM 9137 ,25,24685,2125
HW 238,6,36439,3730,VM 138 VM 1138 VM 2138 VM 3138 VM 4138 VM 5138 VM 6138 VM 7138 VM 8138 VM 9138 ,24,27842,3625
HW 239,15,31331,3388,VM 139 VM 1139 VM 2139 VM 3139 VM 4139 VM 5139 VM 6139 VM 7139 VM 8139 VM 9139 ,21,24303,2385
HW 240,45,15237,1944,VM 140 VM 1140 VM 2140 VM 3140 VM 4140 VM 5140 VM 6140 VM 7140 VM 8140 VM 9140 ,22,30954,1988
HW 241,23,10688,3592,VM 141 VM 1141 VM 2141 VM 3141 VM 4141 VM 5141 VM 6141 VM 7141 VM 8141 VM 9141 ,17,20410,2178
HW 242,32,4788,976,VM 142 VM 1142 VM 2142 VM 3142 VM 4142 VM 5142 VM 6142 VM 7142 VM 8142 VM 9142 ,20,23219,2053
HW 243,18,47805,1890,VM 143 VM 1143 VM 2143 VM 3143 VM 4143 VM 5143 VM 6143 VM 7143 VM 8143 VM 9143 ,20,25907,1709
HW 244,4,2979,1346,VM 144 VM 1144 VM 2144 VM 3144 VM 4144 VM 5144 VM 6144 VM 7144 VM 8144 VM 9144 ,23,16312,3079
HW 245,19,21983,3636,VM 145 VM 1145 VM 2145 VM 3145 VM 4145 VM 5145 VM 6145 VM 7145 VM 8145 VM 9145 ,23,29130,2382
HW 246,1,9917,369,VM 146 VM 1146 VM 2146 VM 3146 VM 4146 VM 5146 VM 6146 VM 7146 VM 8146 VM 9146 ,18,23945,2434
HW 247,15,21754,1714,VM 147 VM 1147 VM 2147 VM 3147 VM 4147 VM 5147 VM 6147 VM 7147 VM 8147 VM 9147 ,28,33097,1872
HW 248,24,36050,2545,VM 148 VM 1148 VM 2148 VM 3148 VM 4148 VM 5148 VM 6148 VM 7148 VM 8148 VM 9148 ,25,20642,2271
HW 249,40,25097,1309,VM 149 VM 1149 VM 2149 VM 3149 VM 4149 VM 5149 VM 6149 VM 7149 VM 8149 VM 9149 ,20,27860,2877
HW 250,17,2128,3614,VM 150 VM 1150 VM 2150 VM 3150 VM 4150 VM 5150 VM 6150 VM 7150 VM 8150 VM 9150 ,24,30595,3115
HW 251,1,23259,3141,VM 151 VM 1151 VM 2151 VM 3151 VM 4151 VM 5151 VM 6151 VM 7151 VM 8151 VM 9151 ,16,26805,2179
HW 252,5,31694,3363,VM 152 VM 1152 VM 2152 VM 3152 VM 4152 VM 5152 VM 6152 VM 7152 VM 8152 VM 9152 ,25,22263,2441
HW 253,26,40089,82,VM 153 VM 1153 VM 2153 VM 3153 VM 4153 VM 5153 VM 6153 VM 7153 VM 8153 VM 9153 ,18,23457,2387
HW 254,5,25255,813,VM 154 VM 1154 VM 2154 VM 3154 VM 4154 VM 5154 VM 6154 VM 7154 VM 8154 VM 9154 ,21,15635,2570
HW 255,40,6761,4870,VM 155 VM 1155 VM 2155 VM 3155 VM 4155 VM 5155 VM 6155 VM 7155 VM 8155 VM 9155 ,28,24603,2674
HW 256,43,10396,4841,VM 156 VM 1156 VM 2156 VM 3156 VM 4156 VM 5156 VM 6156 VM 7156 VM 8156 VM 9156 ,20,23234,1952
HW 257,9,36297,3243,VM 157 VM 1157 VM 2157 VM 3157 VM 4157 VM 5157 VM 6157 VM 7157 VM 8157 VM 9157 ,22,22559,2665
HW 258,37,25950,366,VM 158 VM 1158 VM 2158 VM 3158 VM 4158 VM 5158 VM 6158 VM 7158 VM 8158 VM 9158 ,26,18773,2874
HW 259,48,10241,4076,VM 159 VM 1159 VM 2159 VM 3159 VM 4159 VM 5159 VM 6159 VM 7159 VM 8159 VM 9159 ,23,26238,2661
HW 260,2,21090,2063,VM 160 VM 1160 VM 2160 VM 3160 VM 4160 VM 5160 VM 6160 VM 7160 VM 8160 VM 9160 ,29,27039,2614
HW 261,28,38340,1219,VM 161 VM 1161 VM 2161 VM 3161 VM 4161 VM 5161 VM 6161 VM 7161 VM 8161 VM 9161 ,19,35977,2386
HW 262,25,3662,2836,VM 162 VM 1162 VM 2162 VM 3162 VM 4162 VM 5162 VM 6162 VM 7162 VM 8162 VM 9162 ,22,21090,1954
HW 263,11,30222,528,VM 163 VM 1163 VM 2163 VM 3163 VM 4163 VM 5163 VM 6163 VM 7163 VM 8163 VM 9163 ,22,22501,1839
HW 264,28,11148,4249,VM 164 VM 1164 VM 2164 VM 3164 VM 4164 VM 5164 VM 6164 VM 7164 VM 8164 VM 9164 ,26,18964,2679
HW 265,46,40103,675,VM 165 VM 1165 VM 2165 VM 3165 VM 4165 VM 5165 VM 6165 VM 7165 VM 8165 VM 9165 ,21,25138,1470
HW 266,24,3668,1099,VM 166 VM 1166 VM 2166 VM 3166 VM 4166 VM 5166 VM 6166 VM 7166 VM 8166 VM 9166 ,21,25162,2008
HW 267,36,2834,589,VM 167 VM 1167 VM 2167 VM 3167 VM 4167 VM 5167 VM 6167 VM 7167 VM 8167 VM 9167 ,26,17665,2505
HW 268,17,1205,2928,VM 168 VM 1168 VM 2168 VM 3168 VM 4168 VM 5168 VM 6168 VM 7168 VM 8168 VM 9168 ,21,27706,2018
HW 269,15,3470,810,VM 169 VM 1169 VM 2169 VM 3169 VM 4169 VM 5169 VM 6169 VM 7169 VM 8169 VM 9169 ,25,31031,3230
HW 270,1,37637,3479,VM 170 VM 1170 VM 2170 VM 3170 VM 4170 VM 5170 VM 6170 VM 7170 VM 8170 VM 9170 ,27,17108,2084
HW 271,41,46680,1562,VM 171 VM 1171 VM 2171 VM 3171 VM 4171 VM 5171 VM 6171 VM 7171 VM 8171 VM 9171 ,20,27369,2553
HW 272,17,46716,4720,VM 172 VM 1172 VM 2172 VM 3172 VM 4172 VM 5172 VM 6172 VM 7172 VM 8172 VM 9172 ,17,31883,1799
HW 273,39,15125,3394,VM 173 VM 1173 VM 2173 VM 3173 VM 4173 VM 5173 VM 6173 VM 7173 VM 8173 VM 9173 ,16,23253,2265
HW 274,12,40414,3827,VM 174 VM 1174 VM 2174 VM 3174 VM 4174 VM 5174 VM 6174 VM 7174 VM 8174 VM 9174 ,19,27455,2580
HW 275,3,3302,660,VM 175 VM 1175 VM 2175 VM 3175 VM 4175 VM 5175 VM 6175 VM 7175 VM 8175 VM 9175 ,21,21272,2450
HW 276,29,7329,3414,VM 176 VM 1176 VM 2176 VM 3176 VM 4176 VM 5176 VM 6176 VM 7176 VM 8176 VM 9176 ,30,25143,2396
HW 277,2,948,884,VM 177 VM 1177 VM 2177 VM 3177 VM 4177 VM 5177 VM 6177 VM 7177 VM 8177 VM 9177 ,22,24198,2143
HW 278,30,38226,2832,VM 178 VM 1178 VM 2178 VM 3178 VM 4178 VM 5178 VM 6178 VM 7178 VM 8178 VM 9178 ,22,27180,2028
HW 279,29,45924,944,VM 179 VM 1179 VM 2179 VM 3179 VM 4179 VM 5179 VM 6179 VM 7179 VM 8179 VM 9179 ,25,26647,2263
HW 280,12,1405,4682,VM 180 VM 1180 VM 2180 VM 3180 VM 4180 VM 5180 VM 6180 VM 7180 VM 8180 VM 9180 ,22,26774,2858
HW 281,49,3427,1498,VM 181 VM 1181 VM 2181 VM 3181 VM 4181 VM 5181 VM 6181 VM 7181 VM 8181 VM 9181 ,25,23388,1483
HW 282,1,12114,3063,VM 182 VM 1182 VM 2182 VM 3182 VM 4182 VM 5182 VM 6182 VM 7182 VM 8182 VM 9182 ,24,22851,2232
HW 283,23,16592,3831,VM 183 VM 1183 VM 2183 VM 3183 VM 4183 VM 5183 VM 6183 VM 7183 VM 8183 VM 9183 ,23,30685,1977
HW 284,10,46521,849,VM 184 VM 1184 VM 2184 VM 3184 VM 4184 VM 5184 VM 6184 VM 7184 VM 8184 VM 9184 ,18,19045,1988
HW 285,20,13144,1397,VM 185 VM 1185 VM 2185 VM 3185 VM 4185 VM 5185 VM 6185 VM 7185 VM 8185 VM 9185 ,17,32204,2098
HW 286,29,41240,1465,VM 186 VM 1186 VM 2186 VM 3186 VM 4186 VM 5186 VM 6186 VM 7186 VM 8186 VM 9186 ,25,20231,2212
HW 287,21,46076,4266,VM 187 VM 1187 VM 2187 VM 3187 VM 4187 VM 5187 VM 6187 VM 7187 VM 8187 VM 9187 ,24,25243,2748
HW 288,37,27468,2742,VM 188 VM 1188 VM 2188 VM 3188 VM 4188 VM 5188 VM 6188 VM 7188 VM 8188 VM 9188 ,24,21463,2625
HW 289,42,10629,2069,VM 189 VM 1189 VM 2189 VM 3189 VM 4189 VM 5189 VM 6189 VM 7189 VM 8189 VM 9189 ,22,24035,1888
HW 290,4,3747,2239,VM 190 VM 1190 VM 2190 VM 3190 VM 4190 VM 5190 VM 6190 VM 7190 VM 8190 VM 9190 ,23,22695,1827
HW 291,11,9728,377,VM 191 VM 1191 VM 2191 VM 3191 VM 4191 VM 5191 VM 6191 VM 7191 VM 8191 VM 9191 ,19,18800,2941
HW 292,15,41113,668,VM 192 VM 1192 VM 2192 VM 3192 VM 4192 VM 5192 VM 6192 VM 7192 VM 8192 VM 9192 ,23,30053,2825
HW 293,32,19875,732,VM 193 VM 1193 VM 2193 VM 3193 VM 4193 VM 5193 VM 6193 VM 7193 VM 8193 VM 9193 ,20,29106,2649
HW 294,48,48022,149,VM 194 VM 1194 VM 2194 VM 3194 VM 4194 VM 5194 VM 6194 VM 7194 VM 8194 VM 9194 ,23,30485,3463
HW 295,6,26087,4320,VM 195 VM 1195 VM 2195 VM 3195 VM 4195 VM 5195 VM 6195 VM 7195 VM 8195 VM 9195 ,22,16733,1521
HW 296,47,42545,2092,VM 196 VM 1196 VM 2196 VM 3196 VM 4196 VM 5196 VM 6196 VM 7196 VM 8196 VM 9196 ,15,25666,2195
HW 297,44,49468,2960,VM 197 VM 1197 VM 2197 VM 3197 VM 4197 VM 5197 VM 6197 VM 7197 VM 8197 VM 9197 ,22,23401,2281
HW 298,38,24645,4461,VM 198 VM 1198 VM 2198 VM 3198 VM 4198 VM 5198 VM 6198 VM 7198 VM 8198 VM 9198 ,22,21141,2616
HW 299,32,13257,218,VM 199 VM 1199 VM 2199 VM 3199 VM 4199 VM 5199 VM 6199 VM 7199 VM 8199 VM 9199 ,21,24214,2365
HW 300,8,9154,4558,VM 200 VM 1200 VM 2200 VM 3200 VM 4200 VM 5200 VM 6200 VM 7200 VM 8200 VM 9200 ,26,23297,3226
HW 301,41,1607,4892,VM 201 VM 1201 VM 2201 VM 3201 VM 4201 VM 5201 VM 6201 VM 7201 VM 8201 VM 9201 ,23,23446,2548
HW 302,30,38854,1781,VM 202 VM 1202 VM 2202 VM 3202 VM 4202 VM 5202 VM 6202 VM 7202 VM 8202 VM 9202 ,26,25076,2513
HW 303,15,31033,3418,VM 203 VM 1203 VM 2203 VM 3203 VM 4203 VM 5203 VM 6203 VM 7203 VM 8203 VM 9203 ,17,23846,1708
HW 304,19,48726,3860,VM 204 VM 1204 VM 2204 VM 3204 VM 4204 VM 5204 VM 6204 VM 7204 VM 8204 VM 9204 ,18,24973,2130
HW 305,16,13343,2188,VM 205 VM 1205 VM 2205 VM 3205 VM 4205 VM 5205 VM 6205 VM 7205 VM 8205 VM 9205 ,22,23404,1826
HW 306,15,45147,2133,VM 206 VM 1206 VM 2206 VM 3206 VM 4206 VM 5206 VM 6206 VM 7206 VM 8206 VM 9206 ,19,24989,3175
HW 307,37,4374,2887,VM 207 VM 1207 VM 2207 VM 3207 VM 4207 VM 5207 VM 6207 VM 7207 VM 8207 VM 9207 ,23,22458,1902
HW 308,31,4252,4369,VM 208 VM 1208 VM 2208 VM 3208 VM 4208 VM 5208 VM 6208 VM 7208 VM 8208 VM 9208 ,25,20242,2760
HW 309,36,8094,4530,VM 209 VM 1209 VM 2209 VM 3209 VM 4209 VM 5209 VM 6209 VM 7209 VM 8209 VM 9209 ,19,24251,2753
HW 310,27,9578,1650,VM 210 VM 1210 VM 2210 VM 3210 VM 4210 VM 5210 VM 6210 VM 7210 VM 8210 VM 9210 ,18,30227,1949
HW 311,1,46122,394,VM 211 VM 1211 VM 2211 VM 3211 VM 4211 VM 5211 VM 6211 VM 7211 VM 8211 VM 9211 ,15,32028,2239
HW 312,40,1921,845,VM 212 VM 1212 VM 2212 VM 3212 VM 4212 VM 5212 VM 6212 VM 7212 VM 8212 VM 9212 ,19,19130,2910
HW 313,20,28861,2681,VM 213 VM 1213 VM 2213 VM 3213 VM 4213 VM 5213 VM 6213 VM 7213 VM 8213 VM 9213 ,27,16919,2345
HW 314,33,11462,2225,VM 214 VM 1214 VM 2214 VM 3214 VM 4214 VM 5214 VM 6214 VM 7214 VM 8214 VM 9214 ,25,26478,2436
HW 315,28,23904,1100,VM 215 VM 1215 VM 2215 VM 3215 VM 4215 VM 5215 VM 6215 VM 7215 VM 8215 VM 9215 ,14,23414,2533
HW 316,16,49789,3863,VM 216 VM 1216 VM 2216 VM 3216 VM 4216 VM 5216 VM 6216 VM 7216 VM 8216 VM 9216 ,28,23159,2695
HW 317,49,47725,169,VM 217 VM 1217 VM 2217 VM 3217 VM 4217 VM 5217 VM 6217 VM 7217 VM 8217 VM 9217 ,20,19369,2608
HW 318,23,44527,3466,VM 218 VM 1218 VM 2218 VM 3218 VM 4218 VM 5218 VM 6218 VM 7218 VM 8218 VM 9218 ,22,27917,3137
HW 319,13,47798,459,VM 219 VM 1219 VM 2219 VM 3219 VM 4219 VM 5219 VM 6219 VM 7219 VM 8219 VM 9219 ,18,35269,3001
HW 320,1,22770,4372,VM 220 VM 1220 VM 2220 VM 3220 VM 4220 VM 5220 VM 6220 VM 7220 VM 8220 VM 9220 ,24,29381,2824
HW 321,41,48923,3378,VM 221 VM 1221 VM 2221 VM 3221 VM 4221 VM 5221 VM 6221 VM 7221 VM 8221 VM 9221 ,26,20337,2778
HW 322,48,8065,215,VM 222 VM 1222 VM 2222 VM 3222 VM 4222 VM 5222 VM 6222 VM 7222 VM 8222 VM 9222 ,23,27633,2191
HW 323,40,41761,1761,VM 223 VM 1223 VM 2223 VM 3223 VM 4223 VM 5223 VM 6223 VM 7223 VM 8223 VM 9223 ,20,24011,2727
HW 324,29,14949,1653,VM 224 VM 1224 VM 2224 VM 3224 VM 4224 VM 5224 VM 6224 VM 7224 VM 8224 VM 9224 ,22,28912,3185
HW 325,47,15343,2237,VM 225 VM 1225 VM 2225 VM 3225 VM 4225 VM 5225 VM 6225 VM 7225 VM 8225 VM 9225 ,17,28807,2777
HW 326,48,1349,4786,VM 226 VM 1226 VM 2226 VM 3226 VM 4226 VM 5226 VM 6226 VM 7226 VM 8226 VM 9226 ,25,23215,2069
HW 327,10,2850,2351,VM 227 VM 1227 VM 2227 VM 3227 VM 4227 VM 5227 VM 6227 VM 7227 VM 8227 VM 9227 ,20,18691,1799
HW 328,31,2794,3214,VM 228 VM 1228 VM 2228 VM 3228 VM 4228 VM 5228 VM 6228 VM 7228 VM 8228 VM 9228 ,24,18660,2765
HW 329,15,10356,3923,VM 229 VM 1229 VM 2229 VM 3229 VM 4229 VM 5229 VM 6229 VM 7229 VM 8229 VM 9229 ,24,24772,2216
HW 330,2,49468,1981,VM 230 VM 1230 VM 2230 VM 3230 VM 4230 VM 5230 VM 6230 VM 7230 VM 8230 VM 9230 ,17,22421,1916
HW 331,26,48049,4427,VM 231 VM 1231 VM 2231 VM 3231 VM 4231 VM 5231 VM 6231 VM 7231 VM 8231 VM 9231 ,19,37655,2180
HW 332,11,42541,4921,VM 232 VM 1232 VM 2232 VM 3232 VM 4232 VM 5232 VM 6232 VM 7232 VM 8232 VM 9232 ,29,36881,2864
HW 333,23,38828,3796,VM 233 VM 1233 VM 2233 VM 3233 VM 4233 VM 5233 VM 6233 VM 7233 VM 8233 VM 9233 ,24,24120,2185
HW 334,32,45809,1746,VM 234 VM 1234 VM 2234 VM 3234 VM 4234 VM 5234 VM 6234 VM 7234 VM 8234 VM 9234 ,25,24606,2541
HW 335,45,48919,3459,VM 235 VM 1235 VM 2235 VM 3235 VM 4235 VM 5235 VM 6235 VM 7235 VM 8235 VM 9235 ,28,25874,2781
HW 336,19,21996,4810,VM 236 VM 1236 VM 2236 VM 3236 VM 4236 VM 5236 VM 6236 VM 7236 VM 8236 VM 9236 ,21,19844,2045
HW 337,1,42626,1455,VM 237 VM 1237 VM 2237 VM 3237 VM 4237 VM 5237 VM 6237 VM 7237 VM 8237 VM 9237 ,22,16222,2340
HW 338,7,45700,4167,VM 238 VM 1238 VM 2238 VM 3238 VM 4238 VM 5238 VM 6238 VM 7238 VM 8238 VM 9238 ,21,25365,2191
HW 339,4,9452,3577,VM 239 VM 1239 VM 2239 VM 3239 VM 4239 VM 5239 VM 6239 VM 7239 VM 8239 VM 9239 ,20,24591,3101
HW 340,46,1062,4753,VM 240 VM 1240 VM 2240 VM 3240 VM 4240 VM 5240 VM 6240 VM 7240 VM 8240 VM 9240 ,16,27045,2360
